"@timestamp","@version","@version.keyword","_id","_index","_score","agent.ephemeral_id","agent.ephemeral_id.keyword","agent.id","agent.id.keyword","agent.name","agent.name.keyword","agent.type","agent.type.keyword","agent.version","agent.version.keyword","ecs.version","ecs.version.keyword","event.dataset","event.dataset.keyword","event.module","event.module.keyword","event.original","event.original.keyword","event.timezone","event.timezone.keyword","fileset.name","fileset.name.keyword","host.architecture","host.architecture.keyword","host.containerized","host.hostname","host.hostname.keyword","host.ip","host.ip.keyword","host.mac","host.mac.keyword","host.name","host.name.keyword","host.os.codename","host.os.codename.keyword","host.os.family","host.os.family.keyword","host.os.kernel","host.os.kernel.keyword","host.os.name","host.os.name.keyword","host.os.platform","host.os.platform.keyword","host.os.type","host.os.type.keyword","host.os.version","host.os.version.keyword","input.type","input.type.keyword","log.file.path","log.file.path.keyword","log.offset",message,"message.keyword","service.type","service.type.keyword",tags,"tags.keyword"
"Oct 20, 2022 @ 18:19:53.396",1,1,"wOfo9IMBpj4BU1TvJ-Ux","filebeat-2022.10.20","-","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","236ab477-3d70-44a4-aefb-a2a9e3ed904e","236ab477-3d70-44a4-aefb-a2a9e3ed904e","mail.sg.goderger.tk","mail.sg.goderger.tk",filebeat,filebeat,"8.4.3","8.4.3","1.12.0","1.12.0","system.syslog","system.syslog",system,system,"Oct 20 10:19:52 mail kernel: [68595.384746] Deny: All other traffic IN=br-67d509c1108e OUT=br-635712b8c225 PHYSIN=vethc72f3c7 MAC=02:42:23:ea:6f:b4:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.80.3 LEN=60 TOS=0x00 PREC=0x00 TTL=63 ID=61859 DF PROTO=TCP SPT=35246 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ","Oct 20 10:19:52 mail kernel: [68595.384746] Deny: All other traffic IN=br-67d509c1108e OUT=br-635712b8c225 PHYSIN=vethc72f3c7 MAC=02:42:23:ea:6f:b4:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.80.3 LEN=60 TOS=0x00 PREC=0x00 TTL=63 ID=61859 DF PROTO=TCP SPT=35246 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ","+00:00","+00:00",syslog,syslog,"x86_64","x86_64",true,"mail.sg.goderger.tk","mail.sg.goderger.tk","192.168.20.100","192.168.20.100","02:42:c0:a8:14:64","02:42:c0:a8:14:64","mail.sg.goderger.tk","mail.sg.goderger.tk",buster,buster,debian,debian,"5.4.0-124-generic","5.4.0-124-generic","Debian GNU/Linux","Debian GNU/Linux",debian,debian,linux,linux,"10 (buster)","10 (buster)",log,log,"/var/log/messages","/var/log/messages","2,673,621","Oct 20 10:19:52 mail kernel: [68595.384746] Deny: All other traffic IN=br-67d509c1108e OUT=br-635712b8c225 PHYSIN=vethc72f3c7 MAC=02:42:23:ea:6f:b4:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.80.3 LEN=60 TOS=0x00 PREC=0x00 TTL=63 ID=61859 DF PROTO=TCP SPT=35246 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ","Oct 20 10:19:52 mail kernel: [68595.384746] Deny: All other traffic IN=br-67d509c1108e OUT=br-635712b8c225 PHYSIN=vethc72f3c7 MAC=02:42:23:ea:6f:b4:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.80.3 LEN=60 TOS=0x00 PREC=0x00 TTL=63 ID=61859 DF PROTO=TCP SPT=35246 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ",system,system,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 20, 2022 @ 18:19:52.528",1,1,"v-fo9IMBpj4BU1TvJ-Ut","filebeat-2022.10.20","-","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","236ab477-3d70-44a4-aefb-a2a9e3ed904e","236ab477-3d70-44a4-aefb-a2a9e3ed904e","mail.sg.goderger.tk","mail.sg.goderger.tk",filebeat,filebeat,"8.4.3","8.4.3","1.12.0","1.12.0","system.syslog","system.syslog",system,system,"Oct 20 10:19:52 mail kernel: [68595.384746] Deny: All other traffic IN=br-67d509c1108e OUT=br-635712b8c225 PHYSIN=vethc72f3c7 MAC=02:42:23:ea:6f:b4:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.80.3 LEN=60 TOS=0x00 PREC=0x00 TTL=63 ID=61859 DF PROTO=TCP SPT=35246 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ","Oct 20 10:19:52 mail kernel: [68595.384746] Deny: All other traffic IN=br-67d509c1108e OUT=br-635712b8c225 PHYSIN=vethc72f3c7 MAC=02:42:23:ea:6f:b4:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.80.3 LEN=60 TOS=0x00 PREC=0x00 TTL=63 ID=61859 DF PROTO=TCP SPT=35246 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ","+00:00","+00:00",syslog,syslog,"x86_64","x86_64",true,"mail.sg.goderger.tk","mail.sg.goderger.tk","192.168.20.100","192.168.20.100","02:42:c0:a8:14:64","02:42:c0:a8:14:64","mail.sg.goderger.tk","mail.sg.goderger.tk",buster,buster,debian,debian,"5.4.0-124-generic","5.4.0-124-generic","Debian GNU/Linux","Debian GNU/Linux",debian,debian,linux,linux,"10 (buster)","10 (buster)",log,log,"/var/log/syslog","/var/log/syslog","2,688,206","Oct 20 10:19:52 mail kernel: [68595.384746] Deny: All other traffic IN=br-67d509c1108e OUT=br-635712b8c225 PHYSIN=vethc72f3c7 MAC=02:42:23:ea:6f:b4:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.80.3 LEN=60 TOS=0x00 PREC=0x00 TTL=63 ID=61859 DF PROTO=TCP SPT=35246 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ","Oct 20 10:19:52 mail kernel: [68595.384746] Deny: All other traffic IN=br-67d509c1108e OUT=br-635712b8c225 PHYSIN=vethc72f3c7 MAC=02:42:23:ea:6f:b4:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.80.3 LEN=60 TOS=0x00 PREC=0x00 TTL=63 ID=61859 DF PROTO=TCP SPT=35246 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ",system,system,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 20, 2022 @ 18:19:50.395",1,1,"pOfo9IMBpj4BU1TvB-Xy","filebeat-2022.10.20","-","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","236ab477-3d70-44a4-aefb-a2a9e3ed904e","236ab477-3d70-44a4-aefb-a2a9e3ed904e","mail.sg.goderger.tk","mail.sg.goderger.tk",filebeat,filebeat,"8.4.3","8.4.3","1.12.0","1.12.0","system.syslog","system.syslog",system,system,"Oct 20 10:19:49 mail kernel: [68592.370588] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethc72f3c7 PHYSOUT=vethcdaa1dc MAC=02:42:c0:a8:14:64:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.20.100 LEN=52 TOS=0x00 PREC=0x00 TTL=64 ID=18680 DF PROTO=TCP SPT=43710 DPT=993 WINDOW=502 RES=0x00 ACK URGP=0 ","Oct 20 10:19:49 mail kernel: [68592.370588] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethc72f3c7 PHYSOUT=vethcdaa1dc MAC=02:42:c0:a8:14:64:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.20.100 LEN=52 TOS=0x00 PREC=0x00 TTL=64 ID=18680 DF PROTO=TCP SPT=43710 DPT=993 WINDOW=502 RES=0x00 ACK URGP=0 ","+00:00","+00:00",syslog,syslog,"x86_64","x86_64",true,"mail.sg.goderger.tk","mail.sg.goderger.tk","192.168.20.100","192.168.20.100","02:42:c0:a8:14:64","02:42:c0:a8:14:64","mail.sg.goderger.tk","mail.sg.goderger.tk",buster,buster,debian,debian,"5.4.0-124-generic","5.4.0-124-generic","Debian GNU/Linux","Debian GNU/Linux",debian,debian,linux,linux,"10 (buster)","10 (buster)",log,log,"/var/log/messages","/var/log/messages","2,672,284","Oct 20 10:19:49 mail kernel: [68592.370588] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethc72f3c7 PHYSOUT=vethcdaa1dc MAC=02:42:c0:a8:14:64:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.20.100 LEN=52 TOS=0x00 PREC=0x00 TTL=64 ID=18680 DF PROTO=TCP SPT=43710 DPT=993 WINDOW=502 RES=0x00 ACK URGP=0 ","Oct 20 10:19:49 mail kernel: [68592.370588] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethc72f3c7 PHYSOUT=vethcdaa1dc MAC=02:42:c0:a8:14:64:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.20.100 LEN=52 TOS=0x00 PREC=0x00 TTL=64 ID=18680 DF PROTO=TCP SPT=43710 DPT=993 WINDOW=502 RES=0x00 ACK URGP=0 ",system,system,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 20, 2022 @ 18:19:50.395",1,1,"pefo9IMBpj4BU1TvB-Xy","filebeat-2022.10.20","-","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","236ab477-3d70-44a4-aefb-a2a9e3ed904e","236ab477-3d70-44a4-aefb-a2a9e3ed904e","mail.sg.goderger.tk","mail.sg.goderger.tk",filebeat,filebeat,"8.4.3","8.4.3","1.12.0","1.12.0","system.syslog","system.syslog",system,system,"Oct 20 10:19:49 mail kernel: [68592.378567] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethc72f3c7 PHYSOUT=vethcdaa1dc MAC=02:42:c0:a8:14:64:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.20.100 LEN=52 TOS=0x00 PREC=0x00 TTL=64 ID=0 DF PROTO=TCP SPT=43710 DPT=993 WINDOW=502 RES=0x00 ACK URGP=0 ","Oct 20 10:19:49 mail kernel: [68592.378567] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethc72f3c7 PHYSOUT=vethcdaa1dc MAC=02:42:c0:a8:14:64:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.20.100 LEN=52 TOS=0x00 PREC=0x00 TTL=64 ID=0 DF PROTO=TCP SPT=43710 DPT=993 WINDOW=502 RES=0x00 ACK URGP=0 ","+00:00","+00:00",syslog,syslog,"x86_64","x86_64",true,"mail.sg.goderger.tk","mail.sg.goderger.tk","192.168.20.100","192.168.20.100","02:42:c0:a8:14:64","02:42:c0:a8:14:64","mail.sg.goderger.tk","mail.sg.goderger.tk",buster,buster,debian,debian,"5.4.0-124-generic","5.4.0-124-generic","Debian GNU/Linux","Debian GNU/Linux",debian,debian,linux,linux,"10 (buster)","10 (buster)",log,log,"/var/log/messages","/var/log/messages","2,672,954","Oct 20 10:19:49 mail kernel: [68592.378567] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethc72f3c7 PHYSOUT=vethcdaa1dc MAC=02:42:c0:a8:14:64:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.20.100 LEN=52 TOS=0x00 PREC=0x00 TTL=64 ID=0 DF PROTO=TCP SPT=43710 DPT=993 WINDOW=502 RES=0x00 ACK URGP=0 ","Oct 20 10:19:49 mail kernel: [68592.378567] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethc72f3c7 PHYSOUT=vethcdaa1dc MAC=02:42:c0:a8:14:64:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.20.100 LEN=52 TOS=0x00 PREC=0x00 TTL=64 ID=0 DF PROTO=TCP SPT=43710 DPT=993 WINDOW=502 RES=0x00 ACK URGP=0 ",system,system,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 20, 2022 @ 18:19:50.395",1,1,"uefo9IMBpj4BU1TvB-X0","filebeat-2022.10.20","-","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","236ab477-3d70-44a4-aefb-a2a9e3ed904e","236ab477-3d70-44a4-aefb-a2a9e3ed904e","mail.sg.goderger.tk","mail.sg.goderger.tk",filebeat,filebeat,"8.4.3","8.4.3","1.12.0","1.12.0","system.syslog","system.syslog",system,system,"Oct 20 10:19:49 mail kernel: [68592.370556] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethcdaa1dc PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:64:08:00 SRC=192.168.20.100 DST=192.168.20.3 LEN=60 TOS=0x00 PREC=0x00 TTL=64 ID=0 DF PROTO=TCP SPT=993 DPT=43710 WINDOW=65160 RES=0x00 ACK SYN URGP=0 ","Oct 20 10:19:49 mail kernel: [68592.370556] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethcdaa1dc PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:64:08:00 SRC=192.168.20.100 DST=192.168.20.3 LEN=60 TOS=0x00 PREC=0x00 TTL=64 ID=0 DF PROTO=TCP SPT=993 DPT=43710 WINDOW=65160 RES=0x00 ACK SYN URGP=0 ","+00:00","+00:00",syslog,syslog,"x86_64","x86_64",true,"mail.sg.goderger.tk","mail.sg.goderger.tk","192.168.20.100","192.168.20.100","02:42:c0:a8:14:64","02:42:c0:a8:14:64","mail.sg.goderger.tk","mail.sg.goderger.tk",buster,buster,debian,debian,"5.4.0-124-generic","5.4.0-124-generic","Debian GNU/Linux","Debian GNU/Linux",debian,debian,linux,linux,"10 (buster)","10 (buster)",log,log,"/var/log/messages","/var/log/messages","2,671,949","Oct 20 10:19:49 mail kernel: [68592.370556] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethcdaa1dc PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:64:08:00 SRC=192.168.20.100 DST=192.168.20.3 LEN=60 TOS=0x00 PREC=0x00 TTL=64 ID=0 DF PROTO=TCP SPT=993 DPT=43710 WINDOW=65160 RES=0x00 ACK SYN URGP=0 ","Oct 20 10:19:49 mail kernel: [68592.370556] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethcdaa1dc PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:64:08:00 SRC=192.168.20.100 DST=192.168.20.3 LEN=60 TOS=0x00 PREC=0x00 TTL=64 ID=0 DF PROTO=TCP SPT=993 DPT=43710 WINDOW=65160 RES=0x00 ACK SYN URGP=0 ",system,system,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 20, 2022 @ 18:19:50.395",1,1,"uufo9IMBpj4BU1TvB-X0","filebeat-2022.10.20","-","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","236ab477-3d70-44a4-aefb-a2a9e3ed904e","236ab477-3d70-44a4-aefb-a2a9e3ed904e","mail.sg.goderger.tk","mail.sg.goderger.tk",filebeat,filebeat,"8.4.3","8.4.3","1.12.0","1.12.0","system.syslog","system.syslog",system,system,"Oct 20 10:19:49 mail kernel: [68592.378554] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethcdaa1dc PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:64:08:00 SRC=192.168.20.100 DST=192.168.20.3 LEN=52 TOS=0x00 PREC=0x00 TTL=64 ID=58678 DF PROTO=TCP SPT=993 DPT=43710 WINDOW=510 RES=0x00 ACK FIN URGP=0 ","Oct 20 10:19:49 mail kernel: [68592.378554] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethcdaa1dc PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:64:08:00 SRC=192.168.20.100 DST=192.168.20.3 LEN=52 TOS=0x00 PREC=0x00 TTL=64 ID=58678 DF PROTO=TCP SPT=993 DPT=43710 WINDOW=510 RES=0x00 ACK FIN URGP=0 ","+00:00","+00:00",syslog,syslog,"x86_64","x86_64",true,"mail.sg.goderger.tk","mail.sg.goderger.tk","192.168.20.100","192.168.20.100","02:42:c0:a8:14:64","02:42:c0:a8:14:64","mail.sg.goderger.tk","mail.sg.goderger.tk",buster,buster,debian,debian,"5.4.0-124-generic","5.4.0-124-generic","Debian GNU/Linux","Debian GNU/Linux",debian,debian,linux,linux,"10 (buster)","10 (buster)",log,log,"/var/log/messages","/var/log/messages","2,672,617","Oct 20 10:19:49 mail kernel: [68592.378554] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethcdaa1dc PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:64:08:00 SRC=192.168.20.100 DST=192.168.20.3 LEN=52 TOS=0x00 PREC=0x00 TTL=64 ID=58678 DF PROTO=TCP SPT=993 DPT=43710 WINDOW=510 RES=0x00 ACK FIN URGP=0 ","Oct 20 10:19:49 mail kernel: [68592.378554] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethcdaa1dc PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:64:08:00 SRC=192.168.20.100 DST=192.168.20.3 LEN=52 TOS=0x00 PREC=0x00 TTL=64 ID=58678 DF PROTO=TCP SPT=993 DPT=43710 WINDOW=510 RES=0x00 ACK FIN URGP=0 ",system,system,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 20, 2022 @ 18:19:50.395",1,1,"vOfo9IMBpj4BU1TvE-Wm","filebeat-2022.10.20","-","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","236ab477-3d70-44a4-aefb-a2a9e3ed904e","236ab477-3d70-44a4-aefb-a2a9e3ed904e","mail.sg.goderger.tk","mail.sg.goderger.tk",filebeat,filebeat,"8.4.3","8.4.3","1.12.0","1.12.0","system.syslog","system.syslog",system,system,"Oct 20 10:19:49 mail kernel: [68592.378994] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethcdaa1dc PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:64:08:00 SRC=192.168.20.100 DST=192.168.20.3 LEN=104 TOS=0x00 PREC=0x00 TTL=64 ID=39058 DF PROTO=TCP SPT=587 DPT=35836 WINDOW=510 RES=0x00 ACK PSH URGP=0 ","Oct 20 10:19:49 mail kernel: [68592.378994] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethcdaa1dc PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:64:08:00 SRC=192.168.20.100 DST=192.168.20.3 LEN=104 TOS=0x00 PREC=0x00 TTL=64 ID=39058 DF PROTO=TCP SPT=587 DPT=35836 WINDOW=510 RES=0x00 ACK PSH URGP=0 ","+00:00","+00:00",syslog,syslog,"x86_64","x86_64",true,"mail.sg.goderger.tk","mail.sg.goderger.tk","192.168.20.100","192.168.20.100","02:42:c0:a8:14:64","02:42:c0:a8:14:64","mail.sg.goderger.tk","mail.sg.goderger.tk",buster,buster,debian,debian,"5.4.0-124-generic","5.4.0-124-generic","Debian GNU/Linux","Debian GNU/Linux",debian,debian,linux,linux,"10 (buster)","10 (buster)",log,log,"/var/log/messages","/var/log/messages","2,673,283","Oct 20 10:19:49 mail kernel: [68592.378994] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethcdaa1dc PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:64:08:00 SRC=192.168.20.100 DST=192.168.20.3 LEN=104 TOS=0x00 PREC=0x00 TTL=64 ID=39058 DF PROTO=TCP SPT=587 DPT=35836 WINDOW=510 RES=0x00 ACK PSH URGP=0 ","Oct 20 10:19:49 mail kernel: [68592.378994] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethcdaa1dc PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:64:08:00 SRC=192.168.20.100 DST=192.168.20.3 LEN=104 TOS=0x00 PREC=0x00 TTL=64 ID=39058 DF PROTO=TCP SPT=587 DPT=35836 WINDOW=510 RES=0x00 ACK PSH URGP=0 ",system,system,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 20, 2022 @ 18:19:50.394",1,1,"nufo9IMBpj4BU1TvB-Xy","filebeat-2022.10.20","-","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","236ab477-3d70-44a4-aefb-a2a9e3ed904e","236ab477-3d70-44a4-aefb-a2a9e3ed904e","mail.sg.goderger.tk","mail.sg.goderger.tk",filebeat,filebeat,"8.4.3","8.4.3","1.12.0","1.12.0","system.syslog","system.syslog",system,system,"Oct 20 10:19:49 mail kernel: [68592.349129] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethc72f3c7 PHYSOUT=vethf990d7a MAC=02:42:c0:a8:14:fe:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.20.254 LEN=75 TOS=0x00 PREC=0x00 TTL=64 ID=27030 DF PROTO=UDP SPT=46172 DPT=53 LEN=55 ","Oct 20 10:19:49 mail kernel: [68592.349129] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethc72f3c7 PHYSOUT=vethf990d7a MAC=02:42:c0:a8:14:fe:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.20.254 LEN=75 TOS=0x00 PREC=0x00 TTL=64 ID=27030 DF PROTO=UDP SPT=46172 DPT=53 LEN=55 ","+00:00","+00:00",syslog,syslog,"x86_64","x86_64",true,"mail.sg.goderger.tk","mail.sg.goderger.tk","192.168.20.100","192.168.20.100","02:42:c0:a8:14:64","02:42:c0:a8:14:64","mail.sg.goderger.tk","mail.sg.goderger.tk",buster,buster,debian,debian,"5.4.0-124-generic","5.4.0-124-generic","Debian GNU/Linux","Debian GNU/Linux",debian,debian,linux,linux,"10 (buster)","10 (buster)",log,log,"/var/log/messages","/var/log/messages","2,669,158","Oct 20 10:19:49 mail kernel: [68592.349129] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethc72f3c7 PHYSOUT=vethf990d7a MAC=02:42:c0:a8:14:fe:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.20.254 LEN=75 TOS=0x00 PREC=0x00 TTL=64 ID=27030 DF PROTO=UDP SPT=46172 DPT=53 LEN=55 ","Oct 20 10:19:49 mail kernel: [68592.349129] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethc72f3c7 PHYSOUT=vethf990d7a MAC=02:42:c0:a8:14:fe:02:42:c0:a8:14:03:08:00 SRC=192.168.20.3 DST=192.168.20.254 LEN=75 TOS=0x00 PREC=0x00 TTL=64 ID=27030 DF PROTO=UDP SPT=46172 DPT=53 LEN=55 ",system,system,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 20, 2022 @ 18:19:50.394",1,1,"n-fo9IMBpj4BU1TvB-Xy","filebeat-2022.10.20","-","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","0cdb23f3-f6d5-4d17-b0c9-f3ef27566cb1","236ab477-3d70-44a4-aefb-a2a9e3ed904e","236ab477-3d70-44a4-aefb-a2a9e3ed904e","mail.sg.goderger.tk","mail.sg.goderger.tk",filebeat,filebeat,"8.4.3","8.4.3","1.12.0","1.12.0","system.syslog","system.syslog",system,system,"Oct 20 10:19:49 mail kernel: [68592.349481] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethf990d7a PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:fe:08:00 SRC=192.168.20.254 DST=192.168.20.3 LEN=91 TOS=0x00 PREC=0x00 TTL=64 ID=16697 PROTO=UDP SPT=53 DPT=46172 LEN=71 ","Oct 20 10:19:49 mail kernel: [68592.349481] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethf990d7a PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:fe:08:00 SRC=192.168.20.254 DST=192.168.20.3 LEN=91 TOS=0x00 PREC=0x00 TTL=64 ID=16697 PROTO=UDP SPT=53 DPT=46172 LEN=71 ","+00:00","+00:00",syslog,syslog,"x86_64","x86_64",true,"mail.sg.goderger.tk","mail.sg.goderger.tk","192.168.20.100","192.168.20.100","02:42:c0:a8:14:64","02:42:c0:a8:14:64","mail.sg.goderger.tk","mail.sg.goderger.tk",buster,buster,debian,debian,"5.4.0-124-generic","5.4.0-124-generic","Debian GNU/Linux","Debian GNU/Linux",debian,debian,linux,linux,"10 (buster)","10 (buster)",log,log,"/var/log/messages","/var/log/messages","2,669,466","Oct 20 10:19:49 mail kernel: [68592.349481] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethf990d7a PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:fe:08:00 SRC=192.168.20.254 DST=192.168.20.3 LEN=91 TOS=0x00 PREC=0x00 TTL=64 ID=16697 PROTO=UDP SPT=53 DPT=46172 LEN=71 ","Oct 20 10:19:49 mail kernel: [68592.349481] Deny: All other traffic IN=br-67d509c1108e OUT=br-67d509c1108e PHYSIN=vethf990d7a PHYSOUT=vethc72f3c7 MAC=02:42:c0:a8:14:03:02:42:c0:a8:14:fe:08:00 SRC=192.168.20.254 DST=192.168.20.3 LEN=91 TOS=0x00 PREC=0x00 TTL=64 ID=16697 PROTO=UDP SPT=53 DPT=46172 LEN=71 ",system,system,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
