"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","bytes_in","bytes_out","destination.bytes","destination.ip","destination.packets","destination.port","ecs.version","event.action","event.category","event.dataset","event.duration","event.end","event.kind","event.start","event.type","flow.final","flow.id","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","network.bytes","network.community_id","network.packets","network.transport","network.type","source.bytes","source.ip","source.packets","source.port",type
"Oct 24, 2022 @ 23:22:00.003",0taWCoQBDsc6tFfSHdSw,".ds-packetbeat-8.4.3-2022.10.24-000001","-","284bf25d-6e89-400e-95a1-037edfec5bc0","dvwa_db","6c71a53f-e22b-4efa-89c2-2686e21c53d3","dvwa_db",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"109,459","Oct 24, 2022 @ 23:21:40.691",event,"Oct 24, 2022 @ 23:21:40.691",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFFyX6gy+AAAAAAAAAA","x86_64",false,"dvwa_db","-","10.10.10.20","02:42:0a:0a:0a:14","dvwa_db",jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","1,099","1:Cab2JBCxcnHkbQvi9Sy6wH/tjmc=",12,tcp,ipv4,553,"10.10.10.10",6,"38,748",flow
"Oct 24, 2022 @ 23:22:00.003",09aWCoQBDsc6tFfSHdSw,".ds-packetbeat-8.4.3-2022.10.24-000001","-","284bf25d-6e89-400e-95a1-037edfec5bc0","dvwa_db","6c71a53f-e22b-4efa-89c2-2686e21c53d3","dvwa_db",packetbeat,"8.4.3",697,557,557,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"261,979","Oct 24, 2022 @ 23:21:42.738",event,"Oct 24, 2022 @ 23:21:42.737",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFESH6gy/AAAAAAAAAA","x86_64",false,"dvwa_db","-","10.10.10.20","02:42:0a:0a:0a:14","dvwa_db",jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","1,254","1:1t34KmCqj9CsLUPyZIbR8KiVIFQ=",14,tcp,ipv4,697,"10.10.10.10",8,"34,628",flow
"Oct 24, 2022 @ 23:22:00.003",1NaWCoQBDsc6tFfSHdSw,".ds-packetbeat-8.4.3-2022.10.24-000001","-","284bf25d-6e89-400e-95a1-037edfec5bc0","dvwa_db","6c71a53f-e22b-4efa-89c2-2686e21c53d3","dvwa_db",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"137,509","Oct 24, 2022 @ 23:21:42.738",event,"Oct 24, 2022 @ 23:21:42.738",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFEyH6gzAAAAAAAAAAA","x86_64",false,"dvwa_db","-","10.10.10.20","02:42:0a:0a:0a:14","dvwa_db",jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","1,099","1:cf02tcRzr0L8wWhL7uqEQO13o6E=",12,tcp,ipv4,553,"10.10.10.10",6,"34,636",flow
"Oct 24, 2022 @ 23:22:00.003",1daWCoQBDsc6tFfSHdSw,".ds-packetbeat-8.4.3-2022.10.24-000001","-","284bf25d-6e89-400e-95a1-037edfec5bc0","dvwa_db","6c71a53f-e22b-4efa-89c2-2686e21c53d3","dvwa_db",packetbeat,"8.4.3","1,011","1,633","1,633","10.10.10.20",9,"3,306","8.0.0","network_flow",network,flow,"288,890","Oct 24, 2022 @ 23:21:42.738",event,"Oct 24, 2022 @ 23:21:42.738",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFFaH6gzBAAAAAAAAAA","x86_64",false,"dvwa_db","-","10.10.10.20","02:42:0a:0a:0a:14","dvwa_db",jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","2,644","1:cXATGsMnz23QaEhfFtaE0BdDdAQ=",18,tcp,ipv4,"1,011","10.10.10.10",9,"34,646",flow
"Oct 24, 2022 @ 23:22:00.003",1taWCoQBDsc6tFfSHdSw,".ds-packetbeat-8.4.3-2022.10.24-000001","-","284bf25d-6e89-400e-95a1-037edfec5bc0","dvwa_db","6c71a53f-e22b-4efa-89c2-2686e21c53d3","dvwa_db",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"226,270","Oct 24, 2022 @ 23:21:42.738",event,"Oct 24, 2022 @ 23:21:42.738",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFFqH6gzCAAAAAAAAAA","x86_64",false,"dvwa_db","-","10.10.10.20","02:42:0a:0a:0a:14","dvwa_db",jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","1,099","1:s7ILm8tZS2qUAZ56jKW3vEesieY=",12,tcp,ipv4,621,"10.10.10.10",7,"34,650",flow
"Oct 24, 2022 @ 23:22:00.003",19aWCoQBDsc6tFfSHdSw,".ds-packetbeat-8.4.3-2022.10.24-000001","-","284bf25d-6e89-400e-95a1-037edfec5bc0","dvwa_db","6c71a53f-e22b-4efa-89c2-2686e21c53d3","dvwa_db",packetbeat,"8.4.3",629,625,625,"10.10.10.20",7,"3,306","8.0.0","network_flow",network,flow,"160,680","Oct 24, 2022 @ 23:21:42.738",event,"Oct 24, 2022 @ 23:21:42.738",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFGaH6gzDAAAAAAAAAA","x86_64",false,"dvwa_db","-","10.10.10.20","02:42:0a:0a:0a:14","dvwa_db",jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","1,254","1:9dqs7p3aEzc7T6F1H6xRFQEq4V8=",14,tcp,ipv4,629,"10.10.10.10",7,"34,662",flow
"Oct 24, 2022 @ 23:22:00.003",2NaWCoQBDsc6tFfSHdSw,".ds-packetbeat-8.4.3-2022.10.24-000001","-","284bf25d-6e89-400e-95a1-037edfec5bc0","dvwa_db","6c71a53f-e22b-4efa-89c2-2686e21c53d3","dvwa_db",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"101,410","Oct 24, 2022 @ 23:21:42.738",event,"Oct 24, 2022 @ 23:21:42.738",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFHCH6gzEAAAAAAAAAA","x86_64",false,"dvwa_db","-","10.10.10.20","02:42:0a:0a:0a:14","dvwa_db",jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","1,099","1:7mBVHMZqo4fo5qH2WSaeor973fY=",12,tcp,ipv4,621,"10.10.10.10",7,"34,672",flow
"Oct 24, 2022 @ 23:22:00.003",2daWCoQBDsc6tFfSHdSw,".ds-packetbeat-8.4.3-2022.10.24-000001","-","284bf25d-6e89-400e-95a1-037edfec5bc0","dvwa_db","6c71a53f-e22b-4efa-89c2-2686e21c53d3","dvwa_db",packetbeat,"8.4.3",697,557,557,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"159,830","Oct 24, 2022 @ 23:21:42.738",event,"Oct 24, 2022 @ 23:21:42.738",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFH6H6gzFAAAAAAAAAA","x86_64",false,"dvwa_db","-","10.10.10.20","02:42:0a:0a:0a:14","dvwa_db",jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","1,254","1:1+TYVdbwWPHZxBmgE9G+fyLwIws=",14,tcp,ipv4,697,"10.10.10.10",8,"34,686",flow
"Oct 24, 2022 @ 23:22:00.003",2taWCoQBDsc6tFfSHdSw,".ds-packetbeat-8.4.3-2022.10.24-000001","-","284bf25d-6e89-400e-95a1-037edfec5bc0","dvwa_db","6c71a53f-e22b-4efa-89c2-2686e21c53d3","dvwa_db",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"100,280","Oct 24, 2022 @ 23:21:42.738",event,"Oct 24, 2022 @ 23:21:42.738",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFIKH6gzGAAAAAAAAAA","x86_64",false,"dvwa_db","-","10.10.10.20","02:42:0a:0a:0a:14","dvwa_db",jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","1,099","1:khLByjJ/BSo/imYBC75JLiMlDls=",12,tcp,ipv4,553,"10.10.10.10",6,"34,690",flow
"Oct 24, 2022 @ 23:22:00.003",3NaWCoQBDsc6tFfSHdSw,".ds-packetbeat-8.4.3-2022.10.24-000001","-","284bf25d-6e89-400e-95a1-037edfec5bc0","dvwa_db","6c71a53f-e22b-4efa-89c2-2686e21c53d3","dvwa_db",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"101,589","Oct 24, 2022 @ 23:21:42.739",event,"Oct 24, 2022 @ 23:21:42.738",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFIqH6gzIAAAAAAAAAA","x86_64",false,"dvwa_db","-","10.10.10.20","02:42:0a:0a:0a:14","dvwa_db",jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","1,099","1:EOOpCHXgQlz9wyOcNqOlPi6VyxU=",12,tcp,ipv4,553,"10.10.10.10",6,"34,698",flow
