@timestamp,agent.hostname,bytes_in,bytes_out,destination.bytes,destination.ip,destination.packets,destination.port,event.duration,event.end,event.start,event.type,flow.final,host.id,host.ip,host.mac,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,network.bytes,network.packets,network.transport,network.type,source.bytes,source.ip,source.packets,source.port
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,553,546,546,10.10.10.20,6,"3,306","101,390","Oct 24, 2022 @ 23:24:05.071","Oct 24, 2022 @ 23:24:05.071",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"58,692"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,697,557,557,10.10.10.20,6,"3,306","153,990","Oct 24, 2022 @ 23:24:05.072","Oct 24, 2022 @ 23:24:05.071",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"58,706"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,553,546,546,10.10.10.20,6,"3,306","101,230","Oct 24, 2022 @ 23:24:05.072","Oct 24, 2022 @ 23:24:05.071",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"58,718"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,697,557,557,10.10.10.20,6,"3,306","231,060","Oct 24, 2022 @ 23:24:05.582","Oct 24, 2022 @ 23:24:05.582",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"58,722"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,621,478,478,10.10.10.20,5,"3,306","112,090","Oct 24, 2022 @ 23:24:05.582","Oct 24, 2022 @ 23:24:05.582",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"58,730"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,"795,414","44,481","44,481",10.10.10.110,167,"9,200","370,174,851,159","Oct 24, 2022 @ 23:24:37.838","Oct 24, 2022 @ 23:18:27.663",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"839,895",482,tcp,ipv4,"795,414",10.10.10.20,315,"56,606"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,"1,011","1,633","1,633",10.10.10.20,9,"3,306","372,744","Oct 24, 2022 @ 23:24:05.583","Oct 24, 2022 @ 23:24:05.582",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"2,644",18,tcp,ipv4,"1,011",10.10.10.10,9,"58,738"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,553,546,546,10.10.10.20,6,"3,306","320,444","Oct 24, 2022 @ 23:24:05.583","Oct 24, 2022 @ 23:24:05.582",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"58,754"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,629,625,625,10.10.10.20,7,"3,306","587,990","Oct 24, 2022 @ 23:24:05.583","Oct 24, 2022 @ 23:24:05.583",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"58,766"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,553,546,546,10.10.10.20,6,"3,306","112,979","Oct 24, 2022 @ 23:24:05.583","Oct 24, 2022 @ 23:24:05.583",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"58,780"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,629,625,625,10.10.10.20,7,"3,306","155,500","Oct 24, 2022 @ 23:24:05.583","Oct 24, 2022 @ 23:24:05.583",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"58,790"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,553,546,546,10.10.10.20,6,"3,306","100,950","Oct 24, 2022 @ 23:24:05.583","Oct 24, 2022 @ 23:24:05.583",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"58,804"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,432,611,611,127.0.0.1,6,"3,306","115,010","Oct 24, 2022 @ 23:24:13.774","Oct 24, 2022 @ 23:24:13.774",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,043",11,tcp,ipv4,432,127.0.0.1,5,"48,682"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,432,611,611,127.0.0.1,6,"3,306","112,670","Oct 24, 2022 @ 23:24:24.014","Oct 24, 2022 @ 23:24:24.014",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,043",11,tcp,ipv4,432,127.0.0.1,5,"52,268"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,432,611,611,127.0.0.1,6,"3,306","141,509","Oct 24, 2022 @ 23:24:33.742","Oct 24, 2022 @ 23:24:33.742",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,043",11,tcp,ipv4,432,127.0.0.1,5,"35,454"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,629,625,625,10.10.10.20,7,"3,306","316,060","Oct 24, 2022 @ 23:24:34.766","Oct 24, 2022 @ 23:24:34.766",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"52,438"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,553,546,546,10.10.10.20,6,"3,306","140,400","Oct 24, 2022 @ 23:24:34.766","Oct 24, 2022 @ 23:24:34.766",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"52,440"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,"1,079","1,565","1,565",10.10.10.20,8,"3,306","264,820","Oct 24, 2022 @ 23:24:34.767","Oct 24, 2022 @ 23:24:34.766",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"2,644",18,tcp,ipv4,"1,079",10.10.10.10,10,"52,454"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,621,478,478,10.10.10.20,5,"3,306","171,720","Oct 24, 2022 @ 23:24:34.767","Oct 24, 2022 @ 23:24:34.767",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"52,464"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,737,867,867,10.10.10.20,8,"3,306","660,403","Oct 24, 2022 @ 23:24:34.767","Oct 24, 2022 @ 23:24:34.767",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,604",16,tcp,ipv4,737,10.10.10.10,8,"52,466"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,553,546,546,10.10.10.20,6,"3,306","152,680","Oct 24, 2022 @ 23:24:34.767","Oct 24, 2022 @ 23:24:34.767",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"52,474"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,697,557,557,10.10.10.20,6,"3,306","177,430","Oct 24, 2022 @ 23:24:34.768","Oct 24, 2022 @ 23:24:34.767",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"52,484"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,621,478,478,10.10.10.20,5,"3,306","102,170","Oct 24, 2022 @ 23:24:34.768","Oct 24, 2022 @ 23:24:34.768",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"52,486"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,629,625,625,10.10.10.20,7,"3,306","173,739","Oct 24, 2022 @ 23:24:34.768","Oct 24, 2022 @ 23:24:34.768",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"52,490"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,553,546,546,10.10.10.20,6,"3,306","124,130","Oct 24, 2022 @ 23:24:34.768","Oct 24, 2022 @ 23:24:34.768",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"52,502"
"Oct 24, 2022 @ 23:24:40.002",dvwa_db,"2,433,642","63,865","63,865",10.10.10.110,282,"9,200","374,272,590,490","Oct 24, 2022 @ 23:24:35.790","Oct 24, 2022 @ 23:18:21.517",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"2,497,507",782,tcp,ipv4,"2,433,642",10.10.10.20,500,"56,600"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,551,953,953,127.0.0.1,5,80,"4,996,451,751","Oct 24, 2022 @ 23:23:52.594","Oct 24, 2022 @ 23:23:47.598",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,504",10,tcp,ipv4,551,127.0.0.1,5,"55,306"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,551,949,949,127.0.0.1,5,80,"5,120,665,224","Oct 24, 2022 @ 23:24:02.830","Oct 24, 2022 @ 23:23:57.709",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,500",10,tcp,ipv4,551,127.0.0.1,5,"34,894"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,735,"1,463","1,463",123.123.123.123,4,80,"852,043","Oct 24, 2022 @ 23:24:02.831","Oct 24, 2022 @ 23:24:02.830",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,198",10,tcp,ipv4,735,123.123.123.4,6,"55,032"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,629,625,625,10.10.10.20,7,"3,306","241,519","Oct 24, 2022 @ 23:24:02.831","Oct 24, 2022 @ 23:24:02.830",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"58,554"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,553,546,546,10.10.10.20,6,"3,306","104,770","Oct 24, 2022 @ 23:24:02.831","Oct 24, 2022 @ 23:24:02.831",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"58,558"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,"1,548","3,687","3,687",123.123.123.123,6,80,"1,843,273","Oct 24, 2022 @ 23:24:02.833","Oct 24, 2022 @ 23:24:02.831",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"5,235",15,tcp,ipv4,"1,548",123.123.123.4,9,"55,042"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,"1,079","1,565","1,565",10.10.10.20,8,"3,306","358,440","Oct 24, 2022 @ 23:24:02.832","Oct 24, 2022 @ 23:24:02.831",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,644",18,tcp,ipv4,"1,079",10.10.10.10,10,"58,564"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,621,478,478,10.10.10.20,5,"3,306","268,140","Oct 24, 2022 @ 23:24:02.832","Oct 24, 2022 @ 23:24:02.832",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"58,570"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,813,"2,004","2,004",123.123.123.123,4,80,"4,880,003","Oct 24, 2022 @ 23:24:02.838","Oct 24, 2022 @ 23:24:02.833",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,817",10,tcp,ipv4,813,123.123.123.4,6,"55,046"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,697,557,557,10.10.10.20,6,"3,306","3,545,364","Oct 24, 2022 @ 23:24:02.837","Oct 24, 2022 @ 23:24:02.833",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"58,580"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,621,478,478,10.10.10.20,5,"3,306","720,529","Oct 24, 2022 @ 23:24:02.837","Oct 24, 2022 @ 23:24:02.836",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"58,590"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,801,"2,564","2,564",123.123.123.123,4,80,"491,993","Oct 24, 2022 @ 23:24:02.838","Oct 24, 2022 @ 23:24:02.838",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,365",10,tcp,ipv4,801,123.123.123.4,6,"55,062"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,835,767,767,123.123.123.123,4,80,"241,140","Oct 24, 2022 @ 23:24:02.838","Oct 24, 2022 @ 23:24:02.838",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,602",10,tcp,ipv4,835,123.123.123.4,6,"55,066"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,"1,255","1,755","1,755",123.123.123.123,5,80,"1,927,280","Oct 24, 2022 @ 23:24:02.840","Oct 24, 2022 @ 23:24:02.838",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,010",12,tcp,ipv4,"1,255",123.123.123.4,7,"55,076"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,697,557,557,10.10.10.20,6,"3,306","521,255","Oct 24, 2022 @ 23:24:02.840","Oct 24, 2022 @ 23:24:02.840",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"58,602"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,621,478,478,10.10.10.20,5,"3,306","105,160","Oct 24, 2022 @ 23:24:02.840","Oct 24, 2022 @ 23:24:02.840",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"58,616"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,735,"1,462","1,462",123.123.123.123,4,80,"731,819","Oct 24, 2022 @ 23:24:05.391","Oct 24, 2022 @ 23:24:05.390",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,197",10,tcp,ipv4,735,123.123.123.3,6,"47,814"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,629,625,625,10.10.10.20,7,"3,306","260,539","Oct 24, 2022 @ 23:24:05.391","Oct 24, 2022 @ 23:24:05.390",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"58,628"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,621,478,478,10.10.10.20,5,"3,306","110,840","Oct 24, 2022 @ 23:24:05.391","Oct 24, 2022 @ 23:24:05.390",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"58,638"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,"1,548","3,687","3,687",123.123.123.123,6,80,"1,348,038","Oct 24, 2022 @ 23:24:05.392","Oct 24, 2022 @ 23:24:05.391",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"5,235",15,tcp,ipv4,"1,548",123.123.123.3,9,"47,820"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,"1,011","1,633","1,633",10.10.10.20,9,"3,306","310,990","Oct 24, 2022 @ 23:24:05.392","Oct 24, 2022 @ 23:24:05.391",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,644",18,tcp,ipv4,"1,011",10.10.10.10,9,"58,648"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,621,478,478,10.10.10.20,5,"3,306","251,629","Oct 24, 2022 @ 23:24:05.392","Oct 24, 2022 @ 23:24:05.391",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"58,652"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,814,"2,027","2,027",123.123.123.123,4,80,"1,054,509","Oct 24, 2022 @ 23:24:05.393","Oct 24, 2022 @ 23:24:05.392",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,841",10,tcp,ipv4,814,123.123.123.3,6,"47,822"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,629,625,625,10.10.10.20,7,"3,306","278,970","Oct 24, 2022 @ 23:24:05.393","Oct 24, 2022 @ 23:24:05.392",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"58,662"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,621,478,478,10.10.10.20,5,"3,306","110,960","Oct 24, 2022 @ 23:24:05.393","Oct 24, 2022 @ 23:24:05.393",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"58,678"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,801,"2,615","2,615",123.123.123.123,4,80,"282,669","Oct 24, 2022 @ 23:24:05.393","Oct 24, 2022 @ 23:24:05.393",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,416",10,tcp,ipv4,801,123.123.123.3,6,"47,828"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,815,"1,992","1,992",123.123.123.123,4,80,"520,200","Oct 24, 2022 @ 23:24:05.394","Oct 24, 2022 @ 23:24:05.393",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,807",10,tcp,ipv4,815,123.123.123.3,6,"47,834"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,697,557,557,10.10.10.20,6,"3,306","234,120","Oct 24, 2022 @ 23:24:05.394","Oct 24, 2022 @ 23:24:05.393",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"58,686"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,553,546,546,10.10.10.20,6,"3,306","105,410","Oct 24, 2022 @ 23:24:05.394","Oct 24, 2022 @ 23:24:05.394",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"58,692"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,"1,255","1,756","1,756",123.123.123.123,5,80,"936,454","Oct 24, 2022 @ 23:24:05.395","Oct 24, 2022 @ 23:24:05.394",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,011",12,tcp,ipv4,"1,255",123.123.123.3,7,"47,836"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,697,557,557,10.10.10.20,6,"3,306","232,140","Oct 24, 2022 @ 23:24:05.395","Oct 24, 2022 @ 23:24:05.394",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"58,706"
"Oct 24, 2022 @ 23:24:40.001",dvwa_web,553,546,546,10.10.10.20,6,"3,306","103,780","Oct 24, 2022 @ 23:24:05.395","Oct 24, 2022 @ 23:24:05.394",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"58,718"
