@timestamp,agent.hostname,bytes_in,bytes_out,destination.bytes,destination.ip,destination.packets,destination.port,event.duration,event.end,event.start,event.type,flow.final,host.id,host.ip,host.mac,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,network.bytes,network.packets,network.transport,network.type,source.bytes,source.ip,source.packets,source.port
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,816,"2,203","2,203",123.123.123.123,4,80,"573,400","Oct 24, 2022 @ 23:26:18.193","Oct 24, 2022 @ 23:26:18.192",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,019",10,tcp,ipv4,816,123.123.123.4,6,"37,848"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,629,625,625,10.10.10.20,7,"3,306","226,620","Oct 24, 2022 @ 23:26:18.193","Oct 24, 2022 @ 23:26:18.192",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"57,276"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,621,478,478,10.10.10.20,5,"3,306","259,450","Oct 24, 2022 @ 23:26:18.193","Oct 24, 2022 @ 23:26:18.192",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"57,290"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,801,"2,566","2,566",123.123.123.123,4,80,"202,700","Oct 24, 2022 @ 23:26:18.193","Oct 24, 2022 @ 23:26:18.193",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,367",10,tcp,ipv4,801,123.123.123.4,6,"37,864"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,801,"3,161","3,161",123.123.123.123,4,80,"201,960","Oct 24, 2022 @ 23:26:18.193","Oct 24, 2022 @ 23:26:18.193",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,962",10,tcp,ipv4,801,123.123.123.4,6,"37,880"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,"1,255","1,754","1,754",123.123.123.123,5,80,"664,199","Oct 24, 2022 @ 23:26:18.194","Oct 24, 2022 @ 23:26:18.193",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,009",12,tcp,ipv4,"1,255",123.123.123.4,7,"37,890"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,629,625,625,10.10.10.20,7,"3,306","216,369","Oct 24, 2022 @ 23:26:18.194","Oct 24, 2022 @ 23:26:18.193",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"57,296"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,621,546,546,10.10.10.20,6,"3,306","236,340","Oct 24, 2022 @ 23:26:18.194","Oct 24, 2022 @ 23:26:18.193",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,167",13,tcp,ipv4,621,10.10.10.10,7,"57,306"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,735,"1,461","1,461",123.123.123.123,4,80,"1,321,378","Oct 24, 2022 @ 23:26:22.799","Oct 24, 2022 @ 23:26:22.798",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,196",10,tcp,ipv4,735,123.123.123.2,6,"45,958"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,697,557,557,10.10.10.20,6,"3,306","832,808","Oct 24, 2022 @ 23:26:22.799","Oct 24, 2022 @ 23:26:22.798",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"59,704"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,621,478,478,10.10.10.20,5,"3,306","652,289","Oct 24, 2022 @ 23:26:22.799","Oct 24, 2022 @ 23:26:22.798",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"59,720"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,"1,548","3,687","3,687",123.123.123.123,6,80,"1,092,704","Oct 24, 2022 @ 23:26:22.800","Oct 24, 2022 @ 23:26:22.799",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"5,235",15,tcp,ipv4,"1,548",123.123.123.2,9,"45,960"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,"1,011","1,633","1,633",10.10.10.20,9,"3,306","305,050","Oct 24, 2022 @ 23:26:22.800","Oct 24, 2022 @ 23:26:22.800",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,644",18,tcp,ipv4,"1,011",10.10.10.10,9,"59,722"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,553,546,546,10.10.10.20,6,"3,306","170,180","Oct 24, 2022 @ 23:26:22.800","Oct 24, 2022 @ 23:26:22.800",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"59,726"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,876,"9,065","9,065",123.123.123.123,5,80,"522,879","Oct 24, 2022 @ 23:26:22.801","Oct 24, 2022 @ 23:26:22.800",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"9,941",12,tcp,ipv4,876,123.123.123.2,7,"45,968"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,816,"1,795","1,795",123.123.123.123,4,80,"1,364,678","Oct 24, 2022 @ 23:26:22.802","Oct 24, 2022 @ 23:26:22.801",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,611",10,tcp,ipv4,816,123.123.123.2,6,"45,972"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,629,625,625,10.10.10.20,7,"3,306","254,949","Oct 24, 2022 @ 23:26:22.801","Oct 24, 2022 @ 23:26:22.801",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"59,728"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,553,546,546,10.10.10.20,6,"3,306","138,580","Oct 24, 2022 @ 23:26:22.801","Oct 24, 2022 @ 23:26:22.801",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"59,740"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,814,"2,027","2,027",123.123.123.123,4,80,"965,269","Oct 24, 2022 @ 23:26:22.802","Oct 24, 2022 @ 23:26:22.801",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"2,841",10,tcp,ipv4,814,123.123.123.2,6,"45,976"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,629,625,625,10.10.10.20,7,"3,306","240,599","Oct 24, 2022 @ 23:26:22.802","Oct 24, 2022 @ 23:26:22.802",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"59,742"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,553,546,546,10.10.10.20,6,"3,306","105,060","Oct 24, 2022 @ 23:26:22.802","Oct 24, 2022 @ 23:26:22.802",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"59,748"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,"1,255","1,755","1,755",123.123.123.123,5,80,"591,939","Oct 24, 2022 @ 23:26:22.803","Oct 24, 2022 @ 23:26:22.802",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"3,010",12,tcp,ipv4,"1,255",123.123.123.2,7,"45,982"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,629,625,625,10.10.10.20,7,"3,306","255,340","Oct 24, 2022 @ 23:26:22.803","Oct 24, 2022 @ 23:26:22.802",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"59,752"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,553,546,546,10.10.10.20,6,"3,306","146,730","Oct 24, 2022 @ 23:26:22.803","Oct 24, 2022 @ 23:26:22.802",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"59,760"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,483,820,820,127.0.0.1,3,80,"248,960","Oct 24, 2022 @ 23:26:27.917","Oct 24, 2022 @ 23:26:27.917",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),"1,303",7,tcp,ipv4,483,127.0.0.1,4,"58,448"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","114,260","Oct 24, 2022 @ 23:25:53.326","Oct 24, 2022 @ 23:25:53.326",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"34,651"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"34,651","38,100","Oct 24, 2022 @ 23:25:53.326","Oct 24, 2022 @ 23:25:53.326",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","42,440","Oct 24, 2022 @ 23:25:53.326","Oct 24, 2022 @ 23:25:53.326",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"33,294"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"33,294","34,630","Oct 24, 2022 @ 23:25:53.326","Oct 24, 2022 @ 23:25:53.326",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","526,269","Oct 24, 2022 @ 23:25:53.327","Oct 24, 2022 @ 23:25:53.326",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"58,032"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"58,032","38,280","Oct 24, 2022 @ 23:25:53.327","Oct 24, 2022 @ 23:25:53.327",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","7,330","Oct 24, 2022 @ 23:25:53.327","Oct 24, 2022 @ 23:25:53.327",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"57,391"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"57,391","25,000","Oct 24, 2022 @ 23:25:53.327","Oct 24, 2022 @ 23:25:53.327",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","40,430","Oct 24, 2022 @ 23:25:53.328","Oct 24, 2022 @ 23:25:53.328",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"40,543"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"40,543","470,710","Oct 24, 2022 @ 23:25:53.329","Oct 24, 2022 @ 23:25:53.328",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","36,150","Oct 24, 2022 @ 23:25:53.329","Oct 24, 2022 @ 23:25:53.329",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"34,742"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"34,742","26,830","Oct 24, 2022 @ 23:25:53.329","Oct 24, 2022 @ 23:25:53.329",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","150,680","Oct 24, 2022 @ 23:25:53.333","Oct 24, 2022 @ 23:25:53.333",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"44,766"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"44,766","63,820","Oct 24, 2022 @ 23:25:53.333","Oct 24, 2022 @ 23:25:53.333",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","1,232,446","Oct 24, 2022 @ 23:25:53.335","Oct 24, 2022 @ 23:25:53.334",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"54,107"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"54,107","158,170","Oct 24, 2022 @ 23:25:53.335","Oct 24, 2022 @ 23:25:53.335",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","5,774,091","Oct 24, 2022 @ 23:25:53.343","Oct 24, 2022 @ 23:25:53.337",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"52,482"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"52,482","100,160","Oct 24, 2022 @ 23:25:53.343","Oct 24, 2022 @ 23:25:53.343",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","44,710","Oct 24, 2022 @ 23:25:53.344","Oct 24, 2022 @ 23:25:53.344",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"45,450"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"45,450","42,650","Oct 24, 2022 @ 23:25:53.344","Oct 24, 2022 @ 23:25:53.344",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","357,680","Oct 24, 2022 @ 23:26:18.190","Oct 24, 2022 @ 23:26:18.190",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"36,986"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"36,986","51,660","Oct 24, 2022 @ 23:26:18.190","Oct 24, 2022 @ 23:26:18.190",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","41,950","Oct 24, 2022 @ 23:26:18.190","Oct 24, 2022 @ 23:26:18.190",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"33,907"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"33,907","27,730","Oct 24, 2022 @ 23:26:18.190","Oct 24, 2022 @ 23:26:18.190",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","68,790","Oct 24, 2022 @ 23:26:18.191","Oct 24, 2022 @ 23:26:18.191",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"54,011"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"54,011","49,890","Oct 24, 2022 @ 23:26:18.191","Oct 24, 2022 @ 23:26:18.191",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","12,080","Oct 24, 2022 @ 23:26:18.191","Oct 24, 2022 @ 23:26:18.191",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"56,563"
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,161,-,-,127.0.0.1,-,"56,563","40,050","Oct 24, 2022 @ 23:26:18.191","Oct 24, 2022 @ 23:26:18.191",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),161,2,udp,ipv4,161,127.0.0.11,2,53
"Oct 24, 2022 @ 23:26:30.001",dvwa_web,160,-,-,127.0.0.11,-,"53,420","7,090","Oct 24, 2022 @ 23:26:18.192","Oct 24, 2022 @ 23:26:18.192",connection,False,bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b",bullseye,debian,5.15.0-52-generic,Debian GNU/Linux,linux,11 (bullseye),160,2,udp,ipv4,160,127.0.0.1,2,"60,732"
