"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","auditd.log.AUID","auditd.log.EGID","auditd.log.EUID","auditd.log.FSGID","auditd.log.FSUID","auditd.log.GID","auditd.log.OGID","auditd.log.SGID","auditd.log.SUID","auditd.log.SYSCALL","auditd.log.UID","auditd.log.a0","auditd.log.a1","auditd.log.a2","auditd.log.a3","auditd.log.arch","auditd.log.cap_fe","auditd.log.cap_fi","auditd.log.cap_fp","auditd.log.cap_frootid","auditd.log.cap_fver","auditd.log.dev","auditd.log.epoch","auditd.log.inode","auditd.log.item","auditd.log.items","auditd.log.key","auditd.log.kv","auditd.log.laddr","auditd.log.lport","auditd.log.mode","auditd.log.name","auditd.log.nametype","auditd.log.proctitle","auditd.log.rdev","auditd.log.record_type","auditd.log.saddr","auditd.log.saddr_fam","auditd.log.sequence","auditd.log.ses","auditd.log.subj_apparmor","auditd.log.success","auditd.log.syscall","auditd.log.tty","ecs.version","error.message","event.action","event.category","event.dataset","event.ingested","event.kind","event.module","event.original","event.type","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",message,"network.direction","process.executable","process.executable.text","process.exit_code","process.name","process.name.text","process.parent.pid","process.pid","service.type","user.audit.id","user.effective.group.id","user.effective.id","user.filesystem.group.id","user.filesystem.id","user.group.id","user.id","user.owner.group.id","user.owner.id","user.saved.group.id","user.saved.id"
"Oct 24, 2022 @ 23:26:26.165",BdeaCoQBDsc6tFfSLw5h,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","286,918","-","docker-default","-","-","-","-","1.12.0","-","unknown[1420]","-","auditd.log","Oct 24, 2022 @ 23:26:27.676",event,auditd,"type=UNKNOWN[1420] msg=audit(1666625186.165:286918): subj_apparmor=docker-default","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,170,584","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:26:23.668",udeaCoQBDsc6tFfSHw38,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625183.617","-","-","-","-","-","saddr=100000000000000000000000SADDR={ saddr_fam=netlink nlnk-fam=16 nlnk-pid=0 }","-","-","-","-","-",16,0,"-","-","-",SOCKADDR,"100000000000000000000000SADDR={",netlink,"286,913","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:26:23.739","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,166,467","type=SOCKADDR msg=audit(1666625183.617:286913): saddr=100000000000000000000000SADDR={ saddr_fam=netlink nlnk-fam=16 nlnk-pid=0 }","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:26:23.667",tNeaCoQBDsc6tFfSHw3z,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625183.617","-","-","-","-","-","saddr=100000000000000000000000SADDR={ saddr_fam=netlink nlnk-fam=16 nlnk-pid=0 }","-","-","-","-","-",16,0,"-","-","-",SOCKADDR,"100000000000000000000000SADDR={",netlink,"286,912","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:26:23.731","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,165,478","type=SOCKADDR msg=audit(1666625183.617:286912): saddr=100000000000000000000000SADDR={ saddr_fam=netlink nlnk-fam=16 nlnk-pid=0 }","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:26:23.617",steaCoQBDsc6tFfSHw3z,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3",root,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","pam_permit","-","-","-","-","-","-","-","-","-","-","-","-","PAM:setcred","-","-","CRED_DISP","-","-","286,912",39,"-","-","-","-",0,"1.12.0","-","disposed-credentials",authentication,"auditd.log","Oct 24, 2022 @ 23:26:23.730",event,auditd,"type=CRED_DISP msg=audit(1666625183.617:286912): pid=256431 uid=0 auid=0 ses=39 subj=? msg='op=PAM:setcred grantors=pam_permit acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'UID=""root"" AUID=""root""","success'UID=""root",info,log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,164,827","-","-","/usr/sbin/cron","/usr/sbin/cron","-","-","-","-","256,431",auditd,0,"-","-",root,root,"-","-","-",0,root,root,"-","-","-","-",cron
"Oct 24, 2022 @ 23:26:23.617",s9eaCoQBDsc6tFfSHw3z,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3",root,root,root,root,root,root,"-",root,root,sendto,root,3,7ffef08bd230,80,0,"x86_64","-","-","-","-","-","-","-","-","-","-",0,"(null)ARCH=x86_64","-","-","-","-","-","-","-","-","-","-","-","-","-","-","286,912",39,"-",yes,44,"(none)","-","1.12.0","-",syscall,process,"auditd.log","Oct 24, 2022 @ 23:26:23.730",event,auditd,"type=SYSCALL msg=audit(1666625183.617:286912): arch=c000003e syscall=44 success=yes exit=128 a0=3 a1=7ffef08bd230 a2=80 a3=0 items=0 ppid=256155 pid=256431 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=39 comm=""cron"" exe=""/usr/sbin/cron"" subj=? key=(null)ARCH=x86_64 SYSCALL=sendto AUID=""root"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","-",info,log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,165,055","-",egress,"/usr/sbin/cron","/usr/sbin/cron",128,cron,cron,"256,155","256,431",auditd,0,0,0,"-","-",0,0,0,0,"-","-","-","-",0,0,"-"
"Oct 24, 2022 @ 23:26:23.617",tdeaCoQBDsc6tFfSHw3z,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","/usr/sbin/CRON","-","-","-","-","286,912","-","-","-","-","-","-","1.12.0","-",proctitle,"-","auditd.log","Oct 24, 2022 @ 23:26:23.731",event,auditd,"type=PROCTITLE msg=audit(1666625183.617:286912): proctitle=""/usr/sbin/CRON""","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,165,608","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:26:23.617",tteaCoQBDsc6tFfSHw3z,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","286,912","-",unconfined,"-","-","-","-","1.12.0","-","unknown[1420]","-","auditd.log","Oct 24, 2022 @ 23:26:23.731",event,auditd,"type=UNKNOWN[1420] msg=audit(1666625183.617:286912): subj_apparmor=unconfined","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,165,684","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:26:23.617",t9eaCoQBDsc6tFfSHw38,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3",root,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","pam_loginuid,pam_env,pam_env,pam_permit,pam_unix,pam_limits","-","-","-","-","-","-","-","-","-","-","-","-","PAM:session_close","-","-","USER_END","-","-","286,913",39,"-","-","-","-",0,"1.12.0","-","ended-session",session,"auditd.log","Oct 24, 2022 @ 23:26:23.738",event,auditd,"type=USER_END msg=audit(1666625183.617:286913): pid=256431 uid=0 auid=0 ses=39 subj=? msg='op=PAM:session_close grantors=pam_loginuid,pam_env,pam_env,pam_permit,pam_unix,pam_limits acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'UID=""root"" AUID=""root""","success'UID=""root",end,log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,165,762","-","-","/usr/sbin/cron","/usr/sbin/cron","-","-","-","-","256,431",auditd,0,"-","-",root,root,"-","-","-",0,root,root,"-","-","-","-",cron
"Oct 24, 2022 @ 23:26:23.617",uNeaCoQBDsc6tFfSHw38,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3",root,root,root,root,root,root,"-",root,root,sendto,root,3,7ffef08bd230,b8,0,"x86_64","-","-","-","-","-","-","-","-","-","-",0,"(null)ARCH=x86_64","-","-","-","-","-","-","-","-","-","-","-","-","-","-","286,913",39,"-",yes,44,"(none)","-","1.12.0","-",syscall,process,"auditd.log","Oct 24, 2022 @ 23:26:23.739",event,auditd,"type=SYSCALL msg=audit(1666625183.617:286913): arch=c000003e syscall=44 success=yes exit=184 a0=3 a1=7ffef08bd230 a2=b8 a3=0 items=0 ppid=256155 pid=256431 auid=0 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=39 comm=""cron"" exe=""/usr/sbin/cron"" subj=? key=(null)ARCH=x86_64 SYSCALL=sendto AUID=""root"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","-",info,log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,166,044","-",egress,"/usr/sbin/cron","/usr/sbin/cron",184,cron,cron,"256,155","256,431",auditd,0,0,0,"-","-",0,0,0,0,"-","-","-","-",0,0,"-"
"Oct 24, 2022 @ 23:26:23.617",uteaCoQBDsc6tFfSHw38,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","/usr/sbin/CRON","-","-","-","-","286,913","-","-","-","-","-","-","1.12.0","-",proctitle,"-","auditd.log","Oct 24, 2022 @ 23:26:23.739",event,auditd,"type=PROCTITLE msg=audit(1666625183.617:286913): proctitle=""/usr/sbin/CRON""","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,166,597","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:26:23.617",u9eaCoQBDsc6tFfSHw38,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","286,913","-",unconfined,"-","-","-","-","1.12.0","-","unknown[1420]","-","auditd.log","Oct 24, 2022 @ 23:26:23.739",event,auditd,"type=UNKNOWN[1420] msg=audit(1666625183.617:286913): subj_apparmor=unconfined","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,166,673","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:26:23.581",r9eaCoQBDsc6tFfSHw3z,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3",unset,root,root,root,root,root,"-",root,root,socket,root,2,80801,0,0,"x86_64","-","-","-","-","-","-","-","-","-","-",0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64","-","-","-","-","-","-","-","-","-","-","-","-","-","-","286,911",4294967295,"-",yes,41,"(none)","-","1.12.0","-",syscall,process,"auditd.log","Oct 24, 2022 @ 23:26:23.729",event,auditd,"type=SYSCALL msg=audit(1666625183.581:286911): arch=c000003e syscall=41 success=yes exit=8 a0=2 a1=80801 a2=0 a3=0 items=0 ppid=244083 pid=244084 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""metricbeat"" exe=""/usr/share/metricbeat/bin/metricbeat"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""","-",info,log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,163,934","-","-","/usr/share/metricbeat/bin/metricbeat","/usr/share/metricbeat/bin/metricbeat",8,metricbeat,metricbeat,"244,083","244,084",auditd,4294967295,0,0,"-","-",0,0,0,0,"-","-","-","-",0,0,"-"
"Oct 24, 2022 @ 23:26:23.581",sNeaCoQBDsc6tFfSHw3z,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","/usr/share/metricbeat/bin/metricbeat^@-c^@/etc/metricbeat/metricbeat.yml^@--path.home^@/usr/share/metricbeat^@--path.config^@/etc/metr","-","-","-","-","286,911","-","-","-","-","-","-","1.12.0","-",proctitle,"-","auditd.log","Oct 24, 2022 @ 23:26:23.730",event,auditd,"type=PROCTITLE msg=audit(1666625183.581:286911): proctitle=2F7573722F73686172652F6D6574726963626561742F62696E2F6D657472696362656174002D63002F6574632F6D6574726963626561742F6D6574726963626561742E796D6C002D2D706174682E686F6D65002F7573722F73686172652F6D657472696362656174002D2D706174682E636F6E666967002F6574632F6D657472","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,164,433","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:26:23.581",sdeaCoQBDsc6tFfSHw3z,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","286,911","-",unconfined,"-","-","-","-","1.12.0","-","unknown[1420]","-","auditd.log","Oct 24, 2022 @ 23:26:23.730",event,auditd,"type=UNKNOWN[1420] msg=audit(1666625183.581:286911): subj_apparmor=unconfined","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,164,749","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:26:22.665",kNeaCoQBDsc6tFfSHw3z,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625182.597","-","-","-","-","-","saddr=020000507B7B7B7B0000000000000000SADDR={ saddr_fam=inet laddr=123.123.123.123 lport=80 }","123.123.123.123",80,"-","-","-","-","-","-","-","-",SOCKADDR,"020000507B7B7B7B0000000000000000SADDR={",inet,"286,904","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:26:23.722","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,159,181","type=SOCKADDR msg=audit(1666625182.597:286904): saddr=020000507B7B7B7B0000000000000000SADDR={ saddr_fam=inet laddr=123.123.123.123 lport=80 }","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:26:22.665",l9eaCoQBDsc6tFfSHw3z,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625182.601","-","-","-","-","-","saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000B0000000000000000SADDR={",inet,"286,906","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:26:23.723","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,160,690","type=SOCKADDR msg=audit(1666625182.601:286906): saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:26:22.665",odeaCoQBDsc6tFfSHw3z,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625182.601","-","-","-","-","-","saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000B0000000000000000SADDR={",inet,"286,909","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:26:23.725","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,162,915","type=SOCKADDR msg=audit(1666625182.601:286909): saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:26:22.664",XdeaCoQBDsc6tFfSHw3g,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625182.589","-","-","-","-","-","saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","127.0.0.11",53,"-","-","-","-","-","-","-","-",SOCKADDR,"020000357F00000B0000000000000000SADDR={",inet,"286,889","-","-","-","-","-","-","1.12.0","field [auditd.log.kv] does not contain value_split [=]","-","-","auditd.log","Oct 24, 2022 @ 23:26:23.703","-",auditd,"-","-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","3,148,367","type=SOCKADDR msg=audit(1666625182.589:286889): saddr=020000357F00000B0000000000000000SADDR={ saddr_fam=inet laddr=127.0.0.11 lport=53 }","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
