@timestamp,agent.hostname,bytes_in,bytes_out,destination.bytes,destination.ip,destination.packets,destination.port,event.duration,event.end,event.start,event.type,flow.final,host.id,host.ip,host.mac,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.type,host.os.version,network.bytes,network.packets,network.transport,network.type,source.bytes,source.ip,source.packets,source.port
"Oct 24, 2022 @ 23:22:00.003",dvwa_db,697,557,557,10.10.10.20,6,"3,306","833,550","Oct 24, 2022 @ 23:21:47.343","Oct 24, 2022 @ 23:21:47.342",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"34,736"
"Oct 24, 2022 @ 23:22:00.003",dvwa_db,621,478,478,10.10.10.20,5,"3,306","149,430","Oct 24, 2022 @ 23:21:47.343","Oct 24, 2022 @ 23:21:47.343",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"34,748"
"Oct 24, 2022 @ 23:22:00.003",dvwa_db,629,625,625,10.10.10.20,7,"3,306","184,929","Oct 24, 2022 @ 23:21:47.343","Oct 24, 2022 @ 23:21:47.343",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,629,10.10.10.10,7,"34,764"
"Oct 24, 2022 @ 23:22:00.003",dvwa_db,553,546,546,10.10.10.20,6,"3,306","103,790","Oct 24, 2022 @ 23:21:47.344","Oct 24, 2022 @ 23:21:47.343",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,553,10.10.10.10,6,"34,774"
"Oct 24, 2022 @ 23:22:00.003",dvwa_db,697,557,557,10.10.10.20,6,"3,306","159,770","Oct 24, 2022 @ 23:21:47.344","Oct 24, 2022 @ 23:21:47.344",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,254",14,tcp,ipv4,697,10.10.10.10,8,"34,778"
"Oct 24, 2022 @ 23:22:00.003",dvwa_db,621,478,478,10.10.10.20,5,"3,306","100,520","Oct 24, 2022 @ 23:21:47.344","Oct 24, 2022 @ 23:21:47.344",connection,False,-,10.10.10.20,02:42:0a:0a:0a:14,jammy,debian,5.15.0-52-generic,Ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"1,099",12,tcp,ipv4,621,10.10.10.10,7,"34,788"
"Oct 24, 2022 @ 23:22:00.002",fileserver,"304,191","19,093","19,093",10.10.10.110,96,"9,200","168,448,144,837","Oct 24, 2022 @ 23:21:46.062","Oct 24, 2022 @ 23:18:57.613",connection,False,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),"323,284",204,tcp,ipv4,"304,191",10.10.10.30,108,"60,186"
"Oct 24, 2022 @ 23:22:00.002",fileserver,"316,418","17,848","17,848",10.10.10.110,79,"9,200","170,496,267,711","Oct 24, 2022 @ 23:21:51.182","Oct 24, 2022 @ 23:19:00.685",connection,False,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),"334,266",194,tcp,ipv4,"316,418",10.10.10.30,115,"60,192"
"Oct 24, 2022 @ 23:22:00.002",fileserver,"384,143","24,582","24,582",10.10.10.110,115,"9,200","169,984,524,365","Oct 24, 2022 @ 23:21:53.742","Oct 24, 2022 @ 23:19:03.757",connection,False,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),"408,725",255,tcp,ipv4,"384,143",10.10.10.30,140,"60,450"
"Oct 24, 2022 @ 23:22:00.002",fileserver,"3,393","2,720","2,720",10.10.10.30,16,445,"366,549","Oct 24, 2022 @ 23:21:26.094","Oct 24, 2022 @ 23:21:26.094","connection, end",True,40beb5eb909e171860ceee669da56e1d,10.10.10.30,02:42:0a:0a:0a:1e,jessie,debian,5.15.0-52-generic,Debian GNU/Linux,linux,8 (jessie),"6,113",34,tcp,ipv4,"3,393",10.10.10.2,18,"44,164"
