"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","bytes_in","bytes_out","destination.bytes","destination.ip","destination.packets","destination.port","ecs.version","event.action","event.category","event.dataset","event.duration","event.end","event.kind","event.start","event.type","flow.final","flow.id","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","network.bytes","network.community_id","network.packets","network.transport","network.type","source.bytes","source.ip","source.packets","source.port",type
"Oct 24, 2022 @ 23:26:30.001",Z9eaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",735,"1,462","1,462","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"682,209","Oct 24, 2022 @ 23:25:53.326",event,"Oct 24, 2022 @ 23:25:53.326",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7exTFUACLAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,197","1:DTGC5n2T689EPnwD8C2AhJKVS8c=",10,tcp,ipv4,735,"123.123.123.3",6,"50,452",flow
"Oct 24, 2022 @ 23:26:30.001",aNeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",697,557,557,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"279,389","Oct 24, 2022 @ 23:25:53.326",event,"Oct 24, 2022 @ 23:25:53.326",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFObX6gyMAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:L674TSM3ZmCPKItpG4fB/+rtuyY=",14,tcp,ipv4,697,"10.10.10.10",8,"55,270",flow
"Oct 24, 2022 @ 23:26:30.001",adeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"116,340","Oct 24, 2022 @ 23:25:53.326",event,"Oct 24, 2022 @ 23:25:53.326",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFPLX6gyNAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:A2rgZg1SapdgXm0NXnolF/c61y8=",12,tcp,ipv4,621,"10.10.10.10",7,"55,282",flow
"Oct 24, 2022 @ 23:26:30.001",ateaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,548","3,687","3,687","123.123.123.123",6,80,"8.0.0","network_flow",network,flow,"1,702,847","Oct 24, 2022 @ 23:25:53.328",event,"Oct 24, 2022 @ 23:25:53.326",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7exzFUACOAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","5,235","1:X2VtXGBwodZrrLCSkjVTiPLBeDo=",15,tcp,ipv4,"1,548","123.123.123.3",9,"50,460",flow
"Oct 24, 2022 @ 23:26:30.001",a9eaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,011","1,633","1,633","10.10.10.20",9,"3,306","8.0.0","network_flow",network,flow,"284,170","Oct 24, 2022 @ 23:25:53.327",event,"Oct 24, 2022 @ 23:25:53.327",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFPzX6gyPAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,644","1:1hehFWYYMLvytJNrCS1HVOlfcyw=",18,tcp,ipv4,"1,011","10.10.10.10",9,"55,292",flow
"Oct 24, 2022 @ 23:26:30.001",bNeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"169,450","Oct 24, 2022 @ 23:25:53.327",event,"Oct 24, 2022 @ 23:25:53.327",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFAzY6gyQAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:AHGGph+VMcpYBFR79c8Rvqnw6U8=",12,tcp,ipv4,553,"10.10.10.10",6,"55,308",flow
"Oct 24, 2022 @ 23:26:30.001",bdeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",814,"2,242","2,242","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"3,046,036","Oct 24, 2022 @ 23:25:53.331",event,"Oct 24, 2022 @ 23:25:53.328",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7eybFUACRAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","3,056","1:jO4NDar+jNp8WgGdfmQbSJST2bE=",10,tcp,ipv4,814,"123.123.123.3",6,"50,470",flow
"Oct 24, 2022 @ 23:26:30.001",bteaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",805,799,799,"10.10.10.20",7,"3,306","8.0.0","network_flow",network,flow,"258,209","Oct 24, 2022 @ 23:25:53.329",event,"Oct 24, 2022 @ 23:25:53.329",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFA7Y6gySAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,604","1:Z2z5uhiAsJ2PJ+fCkOTEaQA/0sw=",16,tcp,ipv4,805,"10.10.10.10",9,"55,310",flow
"Oct 24, 2022 @ 23:26:30.001",b9eaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"130,610","Oct 24, 2022 @ 23:25:53.329",event,"Oct 24, 2022 @ 23:25:53.329",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFBLY6gyTAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:NYQGKCdjqQbFVgFBlWEG4p56Iws=",12,tcp,ipv4,553,"10.10.10.10",6,"55,314",flow
"Oct 24, 2022 @ 23:26:30.001",cNeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",801,"2,615","2,615","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"1,835,987","Oct 24, 2022 @ 23:25:53.333",event,"Oct 24, 2022 @ 23:25:53.331",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7eyrFUACUAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","3,416","1:KjYhWzlVDFBKLhfp9b4W+5dI+Lw=",10,tcp,ipv4,801,"123.123.123.3",6,"50,474",flow
"Oct 24, 2022 @ 23:26:30.001",cdeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",814,"2,149","2,149","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"4,103,722","Oct 24, 2022 @ 23:25:53.337",event,"Oct 24, 2022 @ 23:25:53.333",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7ezTFUACVAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,963","1:uWQSKLv+sTM4zqpbsBSG9hN/WKU=",10,tcp,ipv4,814,"123.123.123.3",6,"50,484",flow
"Oct 24, 2022 @ 23:26:30.001",cteaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",697,557,557,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"1,874,975","Oct 24, 2022 @ 23:25:53.335",event,"Oct 24, 2022 @ 23:25:53.333",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFBjY6gyWAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:SB7ApU9JCxIlRK+hJQs7o6XS5oA=",14,tcp,ipv4,697,"10.10.10.10",8,"55,320",flow
"Oct 24, 2022 @ 23:26:30.001",c9eaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"1,788,147","Oct 24, 2022 @ 23:25:53.337",event,"Oct 24, 2022 @ 23:25:53.335",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFCLY6gyXAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:g0c6cQlZply0eaAoawkY5ZUjy1c=",12,tcp,ipv4,553,"10.10.10.10",6,"55,330",flow
"Oct 24, 2022 @ 23:26:30.001",dNeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,255","1,753","1,753","123.123.123.123",5,80,"8.0.0","network_flow",network,flow,"6,804,092","Oct 24, 2022 @ 23:25:53.344",event,"Oct 24, 2022 @ 23:25:53.337",connection,false,"EAz/////AP//////CAwAAAF7e3sDe3t7ezzFUACYAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","3,008","1:IsoWHh7PwjzAnH39m7zOkoIUo4M=",12,tcp,ipv4,"1,255","123.123.123.3",7,"50,492",flow
"Oct 24, 2022 @ 23:26:30.001",ddeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",697,557,557,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"556,941","Oct 24, 2022 @ 23:25:53.344",event,"Oct 24, 2022 @ 23:25:53.343",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFDDY6gyZAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:KBRIhA2ZGJOh4LmId0TNwaJO/W0=",14,tcp,ipv4,697,"10.10.10.10",8,"55,344",flow
"Oct 24, 2022 @ 23:26:30.001",dteaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",553,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"108,860","Oct 24, 2022 @ 23:25:53.344",event,"Oct 24, 2022 @ 23:25:53.344",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFDLY6gyaAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:9Lv2iNr0zRIZTRuDfHk5uwgMn+g=",12,tcp,ipv4,553,"10.10.10.10",6,"55,346",flow
"Oct 24, 2022 @ 23:26:30.001",d9eaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",551,956,956,"127.0.0.1",5,80,"8.0.0","network_flow",network,flow,"5,408,180,004","Oct 24, 2022 @ 23:26:02.830",event,"Oct 24, 2022 @ 23:25:57.422",connection,false,"EAz/////AP//////CAwAAAF/AAABfwAAASbOUACbAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,507","1:dN+xEztQ20g1kTzICcnpvRiUz2c=",10,tcp,ipv4,551,"127.0.0.1",5,"52,774",flow
"Oct 24, 2022 @ 23:26:30.001",eNeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",551,953,953,"127.0.0.1",5,80,"8.0.0","network_flow",network,flow,"5,115,949,254","Oct 24, 2022 @ 23:26:12.558",event,"Oct 24, 2022 @ 23:26:07.442",connection,false,"EAz/////AP//////CAwAAAF/AAABfwAAATKeUACcAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,504","1:cytXjMT8UyrlzJKL42Vua3CQtTw=",10,tcp,ipv4,551,"127.0.0.1",5,"40,498",flow
"Oct 24, 2022 @ 23:26:30.001",edeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",551,954,954,"127.0.0.1",5,80,"8.0.0","network_flow",network,flow,"5,119,764,929","Oct 24, 2022 @ 23:26:22.798",event,"Oct 24, 2022 @ 23:26:17.678",connection,false,"EAz/////AP//////CAwAAAF/AAABfwAAAVAA1pKdAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,505","1:IrLptX2rBNMCLNbVj4H1hI4Hnm0=",10,tcp,ipv4,551,"127.0.0.1",5,"37,590",flow
"Oct 24, 2022 @ 23:26:30.001",eteaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",735,"1,460","1,460","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"1,135,059","Oct 24, 2022 @ 23:26:18.191",event,"Oct 24, 2022 @ 23:26:18.190",connection,false,"EAz/////AP//////CAwAAAF7e3sEe3t7e8aTUACeAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,195","1:mfd9H9JQKNVeO4Ek5yy93ZXrIqk=",10,tcp,ipv4,735,"123.123.123.4",6,"37,830",flow
"Oct 24, 2022 @ 23:26:30.001",e9eaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",629,625,625,"10.10.10.20",7,"3,306","8.0.0","network_flow",network,flow,"352,969","Oct 24, 2022 @ 23:26:18.190",event,"Oct 24, 2022 @ 23:26:18.190",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFKDf6gyfAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,254","1:ZtvbV0j+Dpyp8qIs2kYIZjT8iLA=",14,tcp,ipv4,629,"10.10.10.10",7,"57,248",flow
"Oct 24, 2022 @ 23:26:30.001",fNeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,546,546,"10.10.10.20",6,"3,306","8.0.0","network_flow",network,flow,"115,730","Oct 24, 2022 @ 23:26:18.191",event,"Oct 24, 2022 @ 23:26:18.190",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFKrf6gygAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,167","1:MFlwVLxgEdByWXDfJkJBrHNg9Rw=",13,tcp,ipv4,621,"10.10.10.10",7,"57,258",flow
"Oct 24, 2022 @ 23:26:30.001",fdeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,548","3,687","3,687","123.123.123.123",6,80,"8.0.0","network_flow",network,flow,"1,318,934","Oct 24, 2022 @ 23:26:18.192",event,"Oct 24, 2022 @ 23:26:18.191",connection,false,"EAz/////AP//////CAwAAAF7e3sEe3t7e8qTUAChAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","5,235","1:nABqN1aMmWXaycl33P5dCZ04uRw=",15,tcp,ipv4,"1,548","123.123.123.4",9,"37,834",flow
"Oct 24, 2022 @ 23:26:30.001",fteaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3","1,011","1,633","1,633","10.10.10.20",9,"3,306","8.0.0","network_flow",network,flow,"562,096","Oct 24, 2022 @ 23:26:18.192",event,"Oct 24, 2022 @ 23:26:18.191",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFKzf6gyiAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","2,644","1:K2q1NN7PHsqwkrKMXElapMQN43E=",18,tcp,ipv4,"1,011","10.10.10.10",9,"57,260",flow
"Oct 24, 2022 @ 23:26:30.001",f9eaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",621,478,478,"10.10.10.20",5,"3,306","8.0.0","network_flow",network,flow,"472,346","Oct 24, 2022 @ 23:26:18.192",event,"Oct 24, 2022 @ 23:26:18.191",connection,false,"EAz/////AP//////CAwAAAEKCgoKCgoKFK7f6gyjAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","1,099","1:1VBMurjA2eyShbLFPuBXoJQgsCI=",12,tcp,ipv4,621,"10.10.10.10",7,"57,262",flow
"Oct 24, 2022 @ 23:26:30.001",gNeaCoQBDsc6tFfSPA5q,".ds-packetbeat-8.4.3-2022.10.24-000001","-","78c09f9d-9974-414d-ad01-dfd3da18d681","dvwa_web","3e603bcc-039f-4e01-9d12-067947d134a0","dvwa_web",packetbeat,"8.4.3",816,"2,203","2,203","123.123.123.123",4,80,"8.0.0","network_flow",network,flow,"573,400","Oct 24, 2022 @ 23:26:18.193",event,"Oct 24, 2022 @ 23:26:18.192",connection,false,"EAz/////AP//////CAwAAAF7e3sEe3t7e9iTUACkAgAAAAAAAA","x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)","3,019","1:RSUpJ+cEljhBxQ06sNl5EQMc88k=",10,tcp,ipv4,816,"123.123.123.4",6,"37,848",flow
